event_id,date_std,timestamp_utc,year,state,latitude,longitude,event_title,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,source_name,source_catalog,source_record_id,source_dataset,source_link,verification_basis,data_quality_flag
5068,2013-07-10,2013-07-10 10:00:00,2013,Uttarakhand,30.363,79.214,"Bhikona Village, Pokhri Block, Chamoli Village, Uttarakhand","Bhikona Village, Pokhri Block, Chamoli Village, Uttarakhand",Known within 5 km,Landslide,Rain,Medium,Unknown,7,,articles.timesofindia.indiatimes.com,GLC,5068.0,NASA COOLR,http://articles.timesofindia.indiatimes.com/2013-07-11/india/40513904_1_kedarnath-gaurikund-vijay-bahuguna,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5086,2013-07-12,2013-07-12 05:30:00,2013,Uttarakhand,29.38,79.463,"Nainital District, Uttarakhand","Nainital District, Uttarakhand",Known within 5 km,Landslide,Rain,Medium,Unknown,6,,www.newsworms.com,GLC,5086.0,NASA COOLR,http://www.newsworms.com/news_detail.php?ncatId=40&pcatid=36&news_id=7286,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5088,2013-07-12,2013-07-12 05:30:00,2013,Uttarakhand,29.38,79.463,"Lohardobha Billage, Dhari, Nainital","Lohardobha Billage, Dhari, Nainital",Known within 5 km,Mudslide,Downpour,Medium,Unknown,6,,www.newsworms.com,GLC,5088.0,NASA COOLR,http://www.newsworms.com/news_detail.php?ncatId=40&pcatid=36&news_id=7286,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5129,2013-07-18,2013-07-18 05:30:00,2013,Uttarakhand,30.404,79.331,"Chamoli District, Uttarakhand","Chamoli District, Uttarakhand",Known within 1 km,Landslide,Downpour,Medium,Unknown,0,,post.jagran.com,GLC,5129.0,NASA COOLR,http://post.jagran.com/fresh-landslides-hit-1374126579,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5130,2013-07-18,2013-07-18 05:30:00,2013,Uttarakhand,30.731,78.435,"Netali Maneri Marg, Uttarkashi District, Uttarakhand","Netali Maneri Marg, Uttarkashi District, Uttarakhand",Known within 5 km,Debris flow,Downpour,Small,Unknown,0,,post.jagran.com,GLC,5130.0,NASA COOLR,http://post.jagran.com/fresh-landslides-hit-1374126579,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5139,2013-07-19,2013-07-19 05:30:00,2013,Uttarakhand,30.072,80.237,"Munsyari Area, Pithoragarh, Uttarakhand","Munsyari Area, Pithoragarh, Uttarakhand",Known within 5 km,Landslide,Downpour,Medium,Unknown,0,,www.thehindu.com,GLC,5139.0,NASA COOLR,http://www.thehindu.com/news/national/other-states/heavy-rainfall-causes-landslides-in-kumaon/article4931537.ece,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5176,2013-07-23,2013-07-23 05:30:00,2013,Uttarakhand,30.194,79.194,"Deval, Chamoli District, Uttarakhand","Deval, Chamoli District, Uttarakhand",Known within 1 km,Landslide,Downpour,Medium,Unknown,0,,www.dnaindia.com,GLC,5176.0,NASA COOLR,http://www.dnaindia.com/india/1864669/report-fresh-incidents-of-landslides-as-heavy-rains-lash-uttarakhand,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5177,2013-07-23,2013-07-23 05:30:00,2013,Uttarakhand,30.29,79.151,"Gauchar, Chamoli District, Uttarakhand","Gauchar, Chamoli District, Uttarakhand",Known within 5 km,Landslide,Downpour,Medium,Unknown,0,,www.dnaindia.com,GLC,5177.0,NASA COOLR,http://www.dnaindia.com/india/1864669/report-fresh-incidents-of-landslides-as-heavy-rains-lash-uttarakhand,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5178,2013-07-24,2013-07-24 05:30:00,2013,Uttarakhand,30.461,79.477,"Chamoli, Uttarakhand","Chamoli, Uttarakhand",Location not known,Landslide,Continuous rain,Medium,Unknown,2,,www.livemint.com,GLC,5178.0,NASA COOLR,http://www.livemint.com/Politics/BoCQF6gfN3g4k7x0giBp4N/Fresh-incidents-of-cloud-burst-as-heavy-rains-lash-Uttarakah.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5179,2013-07-24,2013-07-24 05:30:00,2013,Uttarakhand,30.262,79.219,"Karnaprayag, Uttarakhand","Karnaprayag, Uttarakhand",Known within 5 km,Landslide,Downpour,Medium,Unknown,0,,www.livemint.com,GLC,5179.0,NASA COOLR,http://www.livemint.com/Politics/BoCQF6gfN3g4k7x0giBp4N/Fresh-incidents-of-cloud-burst-as-heavy-rains-lash-Uttarakah.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5181,2013-07-24,2013-07-24 05:30:00,2013,Uttarakhand,30.273,79.233,"Rishikesh-Badrinath Highway, Uttarakhand","Rishikesh-Badrinath Highway, Uttarakhand",Location not known,Landslide,Downpour,Medium,Unknown,,,www.thehindubusinessline.com,GLC,5181.0,NASA COOLR,http://www.thehindubusinessline.com/news/rains-trigger-cloudburst-landslides-in-uttarakhand/article4948408.ece,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5182,2013-07-24,2013-07-24 05:30:00,2013,Uttarakhand,30.301,79.363,"Thirpak, Uttarakhand","Thirpak, Uttarakhand",Known within 5 km,Landslide,Downpour,Medium,Unknown,0,,www.thehindubusinessline.com,GLC,5182.0,NASA COOLR,http://www.thehindubusinessline.com/news/rains-trigger-cloudburst-landslides-in-uttarakhand/article4948408.ece,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5183,2013-07-24,2013-07-24 05:30:00,2013,Uttarakhand,30.306,79.329,"Tefana, Uttarakhand","Tefana, Uttarakhand",Known within 1 km,Landslide,Downpour,Medium,Unknown,0,,www.thehindubusinessline.com,GLC,5183.0,NASA COOLR,http://www.thehindubusinessline.com/news/rains-trigger-cloudburst-landslides-in-uttarakhand/article4948408.ece,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5184,2013-07-24,2013-07-24 05:30:00,2013,Uttarakhand,30.906,78.091,"Sunali, Uttarakhand","Sunali, Uttarakhand",Known within 1 km,Landslide,Downpour,Medium,Unknown,0,,www.thehindubusinessline.com,GLC,5184.0,NASA COOLR,http://www.thehindubusinessline.com/news/rains-trigger-cloudburst-landslides-in-uttarakhand/article4948408.ece,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5195,2013-07-25,2013-07-25 05:30:00,2013,Uttarakhand,30.404,79.328,"Alaknanda Valley Of Chamoli District, Uttarakhand","Alaknanda Valley Of Chamoli District, Uttarakhand",Location not known,Landslide,Continuous rain,Medium,Unknown,,,www.newindianexpress.com,GLC,5195.0,NASA COOLR,http://www.newindianexpress.com/nation/Fresh-landslides-in-Uttarakhand-as-bad-weather-persists/2013/07/25/article1701733.ece,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5196,2013-07-25,2013-07-25 05:30:00,2013,Uttarakhand,30.893,78.48,"Uttarkashi, Uttarakhand","Uttarkashi, Uttarakhand",Location not known,Landslide,Continuous rain,Medium,Unknown,,,www.newindianexpress.com,GLC,5196.0,NASA COOLR,http://www.newindianexpress.com/nation/Fresh-landslides-in-Uttarakhand-as-bad-weather-persists/2013/07/25/article1701733.ece,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5197,2013-07-25,2013-07-25 05:30:00,2013,Uttarakhand,30.82,78.619,"Ganga Vihar Colony In Bhatwadi Area, Uttarkashi, Uttarakhand","Ganga Vihar Colony In Bhatwadi Area, Uttarkashi, Uttarakhand",Known within 5 km,Landslide,Continuous rain,Medium,Unknown,,,www.newindianexpress.com,GLC,5197.0,NASA COOLR,http://www.newindianexpress.com/nation/Fresh-landslides-in-Uttarakhand-as-bad-weather-persists/2013/07/25/article1701733.ece,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5198,2013-07-25,2013-07-25 05:30:00,2013,Uttarakhand,30.893,78.48,"Quaritok, Uttarkashi, Uttarakhand","Quaritok, Uttarkashi, Uttarakhand",Location not known,Landslide,Continuous rain,Medium,Unknown,0,,www.newindianexpress.com,GLC,5198.0,NASA COOLR,http://www.newindianexpress.com/nation/Fresh-landslides-in-Uttarakhand-as-bad-weather-persists/2013/07/25/article1701733.ece,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5199,2013-07-25,2013-07-25 05:30:00,2013,Uttarakhand,30.787,78.617,"Malla, Uttarkashi, Uttarakhand","Malla, Uttarkashi, Uttarakhand",Known within 1 km,Landslide,Continuous rain,Medium,Unknown,0,,www.newindianexpress.com,GLC,5199.0,NASA COOLR,http://www.newindianexpress.com/nation/Fresh-landslides-in-Uttarakhand-as-bad-weather-persists/2013/07/25/article1701733.ece,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5208,2013-07-26,2013-07-26 05:30:00,2013,Uttarakhand,30.284,79.25,Rishikesh-Badrinath Highway Near Kaleshwar,Rishikesh-Badrinath Highway Near Kaleshwar,Known within 5 km,Landslide,Rain,Medium,Unknown,,,www.business-standard.com,GLC,5208.0,NASA COOLR,http://www.business-standard.com/article/current-affairs/clear-weather-in-most-parts-of-uttarakhand-113072600531_1.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5209,2013-07-26,2013-07-26 05:30:00,2013,Uttarakhand,30.654,78.337,Rishikesh-Gangotri Highway Near Dharasu-Nalupani,Rishikesh-Gangotri Highway Near Dharasu-Nalupani,Known within 25 km,Landslide,Rain,Medium,Unknown,,,www.business-standard.com,GLC,5209.0,NASA COOLR,http://www.business-standard.com/article/current-affairs/clear-weather-in-most-parts-of-uttarakhand-113072600531_1.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5215,2013-07-27,2013-07-27 05:30:00,2013,Uttarakhand,30.452,78.754,Balsori Villages In The Akhrori Area,Balsori Villages In The Akhrori Area,Known within 5 km,Landslide,Rain,Medium,Unknown,,,www.indiatvnews.com,GLC,5215.0,NASA COOLR,http://www.indiatvnews.com/news/india/uttarakhand-many-families-shifted-from-ukhimath-fearing-landslide-25652.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5224,2013-07-28,2013-07-28 05:30:00,2013,Uttarakhand,29.996,80.201,"Samkot Village Of Pithoragarhi, Uttarakhand","Samkot Village Of Pithoragarhi, Uttarakhand",Known within 10 km,Mudslide,Downpour,Small,Unknown,1,,ibnlive.in.com,GLC,5224.0,NASA COOLR,http://ibnlive.in.com/news/bad-weather-continues-in-uttarakhand-three-people-die-in-landslides-wall-collapse/410397-3-243.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5225,2013-07-28,2013-07-28 05:30:00,2013,Uttarakhand,30.819,78.615,"Bhatwari Area Of Uttarkashi Districti, Uttarakhand","Bhatwari Area Of Uttarkashi Districti, Uttarakhand",Known within 5 km,Mudslide,Downpour,Small,Unknown,1,,ibnlive.in.com,GLC,5225.0,NASA COOLR,http://ibnlive.in.com/news/bad-weather-continues-in-uttarakhand-three-people-die-in-landslides-wall-collapse/410397-3-243.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5240,2013-07-31,2013-07-31 13:30:00,2013,Uttarakhand,30.382,78.095,"Dehradun, Uttarakhand","Dehradun, Uttarakhand",Known within 10 km,Landslide,Downpour,Medium,Unknown,4,,news.oneindia.in,GLC,5240.0,NASA COOLR,http://news.oneindia.in/2013/08/03/almora-sdm-drowned-mandakini-river-in-kedarnath-1275017.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5241,2013-07-31,2013-07-31 13:30:00,2013,Uttarakhand,29.595,79.663,"Salut, Almora, Uttarakhand","Salut, Almora, Uttarakhand",Location not known,Landslide,Downpour,Medium,Unknown,,,www.hindustantimes.com,GLC,5241.0,NASA COOLR,http://www.hindustantimes.com/India-news/NorthIndiaRainFury2013/SDM-8-others-killed-as-heavy-rains-lash-Uttarakhand/Article1-1101502.aspx,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5285,2013-08-05,2013-08-05 05:30:00,2013,Uttarakhand,29.566,80.366,"Jhulaghat Area Of Pithoragarh District, Uttarakhand","Jhulaghat Area Of Pithoragarh District, Uttarakhand",Known within 10 km,Landslide,Monsoon,Medium,Unknown,1,1.0,www.moneycontrol.com,GLC,5285.0,NASA COOLR,http://www.moneycontrol.com/news/wire-news/one-killed-another-injuredlandslideuttarakhand_930257.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5320,2013-08-13,2013-08-13 13:30:00,2013,Uttarakhand,30.601,78.345,"Kot Village Of Tehri District, Uttarakhand","Kot Village Of Tehri District, Uttarakhand",Known within 5 km,Landslide,Downpour,Medium,Unknown,2,,post.jagran.com,GLC,5320.0,NASA COOLR,http://post.jagran.com/2-killed-in-landslide-as-heavy-rains-lash-uttarakhand-1376460094,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5346,2013-08-17,2013-08-17 05:30:00,2013,Uttarakhand,31.034,78.725,"Harsil, Uttarakhand","Harsil, Uttarakhand",Known within 5 km,Landslide,Rain,Medium,Unknown,,,www.ndtv.com,GLC,5346.0,NASA COOLR,http://www.ndtv.com/article/india/uttarakhand-devastation-two-months-on-where-s-the-road-to-recovery-407126,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5347,2013-08-17,2013-08-17 05:30:00,2013,Uttarakhand,30.729,78.44,"Uttarkashi, Uttarakhand","Uttarkashi, Uttarakhand",Known within 5 km,Landslide,Rain,Medium,Unknown,,,www.saharasamay.com,GLC,5347.0,NASA COOLR,http://www.saharasamay.com/regional-news/uttarakhand-news/676535126/flood-in-uttarakhand-landslide-in-uttarakhand-rains-in-uttarakha.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5358,2013-08-18,2013-08-18 05:30:00,2013,Uttarakhand,30.664,78.057,Rishkesh-Yamunotri Highway,Rishkesh-Yamunotri Highway,Location not known,Landslide,Rain,Medium,Unknown,,,zeenews.india.com,GLC,5358.0,NASA COOLR,http://zeenews.india.com/news/uttarakhand/rains-continue-to-lash-u-khand-8-houses-damaged-i_869923.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5359,2013-08-18,2013-08-18 05:30:00,2013,Uttarakhand,30.742,78.454,Rishikesh-Gangotri Highway,Rishikesh-Gangotri Highway,Location not known,Landslide,Rain,Medium,Unknown,,,zeenews.india.com,GLC,5359.0,NASA COOLR,http://zeenews.india.com/news/uttarakhand/rains-continue-to-lash-u-khand-8-houses-damaged-i_869923.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5360,2013-08-18,2013-08-18 05:30:00,2013,Uttarakhand,30.364,79.316,"Chamoli District, Uttarakhand","Chamoli District, Uttarakhand",Known within 5 km,Landslide,Rain,Medium,Unknown,,,zeenews.india.com,GLC,5360.0,NASA COOLR,http://zeenews.india.com/news/uttarakhand/rains-continue-to-lash-u-khand-8-houses-damaged-i_869923.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5361,2013-08-18,2013-08-18 05:30:00,2013,Uttarakhand,31.083,78.066,"Nuranoo, Uttarkashi, Uttarakhand","Nuranoo, Uttarkashi, Uttarakhand",Known within 25 km,Landslide,Unknown,Medium,Unknown,,,zeenews.india.com,GLC,5361.0,NASA COOLR,http://zeenews.india.com/news/uttarakhand/rains-continue-to-lash-u-khand-8-houses-damaged-i_869923.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5365,2013-08-20,2013-08-20 04:30:00,2013,Uttarakhand,30.629,78.33,"Nalupani Area Of Uttarkashi District, Uttarakhand","Nalupani Area Of Uttarkashi District, Uttarakhand",Location not known,Debris flow,Downpour,Medium,Unknown,,,zeenews.india.com,GLC,5365.0,NASA COOLR,http://zeenews.india.com/news/nation/heavy-rains-trigger-landslides-sweep-away-road_870382.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5410,2013-08-28,2013-08-28 23:30:00,2013,Uttarakhand,29.953,78.151,Haridwar In Uttarakhand Province,Haridwar In Uttarakhand Province,Known within 25 km,Landslide,Downpour,Medium,Unknown,0,5.0,sciencythoughts.blogspot.com,GLC,5410.0,NASA COOLR,http://sciencythoughts.blogspot.com/2013/08/five-injured-in-uttarakhand-landslide.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5567,2013-09-30,2013-09-30 05:30:00,2013,Uttarakhand,30.6,78.315,"Dharasu, Uttarkashi, Uttarakhand","Dharasu, Uttarkashi, Uttarakhand",Known within 25 km,Landslide,Unknown,Medium,Unknown,1,,www.thehindu.com,GLC,5567.0,NASA COOLR,http://www.thehindu.com/news/cities/bangalore/bangalorean-killed-in-uttarkashi-landslide/article5187060.ece,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5608,2013-10-16,2013-10-16 23:30:00,2013,Uttarakhand,30.535,79.085,"National Highway 109, Uttarakhand","National Highway 109, Uttarakhand",Known within 25 km,Landslide,Unknown,Medium,Unknown,0,,www.thehindu.com,GLC,5608.0,NASA COOLR,http://www.thehindu.com/news/national/other-states/landslide-damages-kedarnath-highway-yatra-still-on/article5248031.ece?homepage=true,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
5611,2013-10-18,2013-10-18 14:30:00,2013,Uttarakhand,30.535,79.085,"National Highway 109, Uttarakhand","National Highway 109, Uttarakhand",Known within 25 km,Landslide,Rain,Medium,Unknown,0,,www.thehindu.com,GLC,5611.0,NASA COOLR,http://www.thehindu.com/news/national/other-states/landslide-damages-kedarnath-highway-yatra-still-on/article5248031.ece?homepage=true,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
6162,2014-07-19,2014-07-19 10:30:00,2014,Uttarakhand,30.431,78.08,"Mussoorie, Uttarakhand","Mussoorie, Uttarakhand",Known within 10 km,Landslide,Rain,Small,Above road,0,0.0,The Times of India,GLC,6162.0,NASA COOLR,http://timesofindia.indiatimes.com/City/Dehradun/Landslide-causes-4-hr-snarl-on-Doon-Mussoorie-road/articleshow/38693367.cms,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
6167,2014-07-20,2014-07-20 05:30:00,2014,Uttarakhand,30.633,78.995,"Sonprayag, Uttarakhand","Sonprayag, Uttarakhand",Known within 1 km,Landslide,Continuous rain,Small,Above road,3,0.0,Times of India,GLC,6167.0,NASA COOLR,http://timesofindia.indiatimes.com/city/dehradun/Three-more-killed-in-landslides-toll-now-5/articleshow/38981735.cms,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
6177,2014-07-24,2014-07-24 05:00:00,2014,Uttarakhand,29.159,79.146,Boulder hit bus,"Bajpur, Uttarakhand",Known within 25 km,Rock fall,Downpour,Small,Above road,2,0.0,Times of India,GLC,6177.0,NASA COOLR,http://timesofindia.indiatimes.com/city/dehradun/Three-more-killed-in-landslides-toll-now-5/articleshow/38981735.cms,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
6184,2014-07-28,2014-07-28 05:30:00,2014,Uttarakhand,29.583,80.218,"Pithauragadh, Uttarakhand","Pithauragadh, Uttarakhand",Known within 1 km,Landslide,Continuous rain,Medium,Unknown,7,12.0,Republica,GLC,6184.0,NASA COOLR,http://www.myrepublica.com/portal/index.php?action=news_details&amp;news_id=79848,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
6510,2014-08-15,2014-08-15 05:30:00,2014,Uttarakhand,30.118,78.747,Pauri district of Uttarakhand,Pauri district of Uttarakhand,Location not known,Debris flow,Rain,Medium,Unknown,14,0.0,ABC,GLC,6510.0,NASA COOLR,http://www.abc.net.au/news/2014-08-16/an-floods2c-landslide-leave-17-dead-in-northern-india/5675282,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
6525,2014-08-18,2014-08-18 05:30:00,2014,Uttarakhand,30.994,78.459,Yamunotri route,Yamunotri route,Known within 50 km,Landslide,Downpour,Medium,Above road,0,0.0,Business Standard,GLC,6525.0,NASA COOLR,http://www.business-standard.com/article/news-ani/landslide-stalls-planned-pilgrimage-on-yamunotri-route-114081800515_1.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
6341,2014-09-11,2014-09-11 05:30:00,2014,Uttarakhand,30.688,79.048,Gaurikund-Kedarnath pedestrian trek,Gaurikund-Kedarnath pedestrian trek,Known within 10 km,Landslide,Downpour,Medium,Above road,0,0.0,Times of India,GLC,6341.0,NASA COOLR,http://timesofindia.indiatimes.com/city/dehradun/150-Kedarnath-devotees-stranded-after-rain-triggers-landslide-in-Gaurikund/articleshow/42290299.cms,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
