event_id,event_date,latitude,longitude,state,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_15d,rainfall_30d,soil_moisture,soil_moisture_anomaly,elevation,slope,aspect,curvature,landslide,sample_type
4407,2012-06-13,25.095,92.357,Meghalaya,38.73,97.96,142.77,359.44,488.19,0.96,0.9738,247.15,24.69,283.78,-0.00598,1,positive
760,2008-08-29,25.67,94.107,Nagaland,5.84,16.36,22.51,113.43,240.27,0.83,0.4421,1449.3,15.36,244.22,0.001564,1,positive
APDA-NEG-00210,2014-09-22,28.0,93.75,Assam,21.61,67.0,89.56,194.02,296.69,0.92,2.8,576.05,30.81,45.85,0.021021,0,negative
APDA-NEG-01479,2010-08-20,31.0,79.375,Uttarakhand,3.99,32.86,41.04,91.31,235.6,0.79,1.9333,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-01000,2015-09-06,25.5,92.5,Meghalaya,0.59,25.41,165.77,290.2,520.67,0.97,3.1333,1063.07,25.33,13.62,-0.014165,0,negative
APDA-NEG-00219,2013-05-11,25.5,92.5,Assam,40.88,111.85,215.53,364.88,450.86,0.9,2.6667,1063.07,25.33,13.62,-0.014165,0,negative
APDA-NEG-01689,2013-07-31,29.5,80.625,Uttarakhand,5.92,11.21,57.79,222.42,430.75,0.9,2.6667,2217.17,32.44,5.59,0.001258,0,negative
6112,2014-06-28,26.196,91.765,Assam,10.84,31.92,109.1,284.5,354.92,0.8,-0.3286,99.87,5.72,150.67,-0.010505,1,positive
2294,2010-08-20,30.385,78.837,Uttarakhand,9.65,93.78,116.73,238.53,592.43,0.95,1.002,2170.86,7.55,183.41,0.000989,1,positive
APDA-NEG-01648,2010-07-20,31.0,79.375,Uttarakhand,12.06,28.89,39.36,66.64,118.88,0.68,1.2,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-01043,2010-09-13,22.5,93.125,Mizoram,5.13,13.96,29.88,51.74,201.06,0.81,2.0667,448.6,33.09,143.87,-0.000616,0,negative
APDA-NEG-00150,2010-06-15,25.5,92.5,Assam,24.79,48.64,113.09,336.98,563.89,0.95,3.0,1063.07,25.33,13.62,-0.014165,0,negative
APDA-NEG-00879,2015-08-01,24.5,93.125,Manipur,13.23,101.21,122.2,287.02,505.03,0.95,3.0,489.42,31.49,307.92,0.01086,0,negative
5182,2013-07-24,30.301,79.363,Uttarakhand,15.7,26.23,96.52,169.02,342.6,0.92,1.7763,1032.8,18.48,150.8,0.009099,1,positive
6284,2014-09-22,26.132,91.834,Assam,126.76,191.59,231.7,267.93,354.68,0.97,1.8756,75.67,9.05,164.55,0.0033,1,positive
1102,2009-08-20,27.264,88.137,Sikkim,38.49,88.84,112.67,157.81,297.18,0.91,0.8749,1284.29,29.43,159.57,0.014795,1,positive
APDA-NEG-01618,2013-06-18,29.5,80.625,Uttarakhand,4.37,59.99,75.77,129.61,141.19,0.64,0.9333,2217.17,32.44,5.59,0.001258,0,negative
APDA-NEG-01579,2011-08-08,30.5,77.5,Uttarakhand,1.81,15.67,57.59,197.44,442.18,0.89,2.6,425.48,0.38,300.89,0.001817,0,negative
5013,2013-07-03,31.072,77.14,Himachal Pradesh,2.37,13.91,33.62,75.99,355.58,0.62,1.289,1978.85,28.19,23.56,-0.009827,1,positive
7270,2015-07-24,29.586,80.219,Uttarakhand,19.15,33.55,40.58,140.07,424.39,0.91,0.779,1664.93,11.52,126.33,-0.005919,1,positive
3673,2011-06-29,30.242,78.9,Uttarakhand,19.47,27.06,113.47,160.99,259.69,0.79,1.4707,637.22,34.03,147.56,-0.001892,1,positive
APDA-NEG-00288,2015-08-22,26.5,94.375,Assam,2.62,38.75,84.51,159.02,257.02,0.92,2.8,307.93,20.68,270.76,-0.012984,0,negative
APDA-NEG-00195,2011-07-24,25.5,90.625,Assam,8.58,28.06,75.16,114.61,440.49,0.91,2.7333,263.81,5.53,161.64,-0.002985,0,negative
1775,2010-04-21,27.897,96.178,Arunachal Pradesh,46.75,98.64,118.19,208.44,415.19,0.91,2.4306,201.88,2.25,262.81,-8.7e-05,1,positive
APDA-NEG-00664,2010-07-25,33.0,77.5,Himachal Pradesh,1.5,2.72,48.05,62.51,86.48,0.48,-0.1333,5155.49,22.24,314.26,0.012153,0,negative
APDA-NEG-01380,2010-07-21,27.15,88.7632,Sikkim,16.76,82.21,174.28,305.23,545.35,0.92,2.8,2635.98,24.27,20.83,-0.003513,0,negative
APDA-NEG-00146,2011-08-15,28.5,95.625,Arunachal Pradesh,25.81,126.11,136.26,201.71,431.56,0.93,2.8667,2215.04,37.28,283.93,-0.000253,0,negative
5199,2013-07-25,30.787,78.617,Uttarakhand,1.54,17.56,82.59,167.13,302.54,0.94,1.924,1527.4,31.7,131.24,-0.002957,1,positive
4569,2012-09-19,27.839,88.556,Sikkim,1.38,6.43,37.52,53.42,112.6,0.78,0.1126,3830.76,14.61,317.87,-0.00042,1,positive
APDA-NEG-00784,2009-08-30,24.5,94.375,Manipur,4.6,5.01,15.2,65.56,201.61,0.73,1.5333,319.22,17.67,30.12,-0.00491,0,negative
APDA-NEG-01421,1990-01-29,30.5,80.0,Uttarakhand,0.0,0.15,0.15,0.15,2.51,0.31,-1.2667,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-01430,2007-08-11,30.5,77.5,Uttarakhand,4.28,22.29,83.07,330.73,462.8,0.87,2.4667,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-00217,2013-05-11,27.0,94.375,Assam,12.93,23.68,47.03,149.49,236.04,0.68,1.2,86.0,0.0,0.0,0.0,0,negative
2281,2010-08-19,25.616,94.116,Nagaland,10.84,27.29,62.5,70.59,191.49,0.91,1.2028,1621.78,31.89,77.37,0.000876,1,positive
5365,2013-08-20,30.629,78.33,Uttarakhand,13.34,19.02,81.67,222.65,447.44,0.96,1.2165,956.97,35.55,57.61,0.010271,1,positive
APDA-NEG-01051,2010-09-13,24.5,93.125,Mizoram,8.97,16.26,39.29,95.52,195.57,0.84,2.2667,489.42,31.49,307.92,0.01086,0,negative
APDA-NEG-00892,2010-06-07,25.0,93.125,Manipur,10.55,46.14,120.95,217.82,372.48,0.88,2.5333,275.9,30.23,93.66,-0.002097,0,negative
5195,2013-07-25,30.404,79.328,Uttarakhand,5.77,22.82,95.29,172.15,311.27,0.91,1.6628,1012.86,55.45,94.36,0.015151,1,positive
APDA-NEG-00184,2011-07-24,27.0,94.375,Assam,5.69,80.79,220.54,374.54,569.67,0.91,2.7333,86.0,0.0,0.0,0.0,0,negative
APDA-NEG-00235,2014-09-22,25.0,90.625,Assam,70.0,167.86,269.02,306.43,484.9,0.96,3.0667,9.45,0.41,97.51,-0.000647,0,negative
APDA-NEG-00975,2012-06-13,25.5,90.625,Meghalaya,7.57,35.11,56.55,196.57,276.31,0.83,2.2,263.81,5.53,161.64,-0.002985,0,negative
2344,2010-08-27,24.751,93.422,Manipur,8.73,15.13,35.38,107.93,221.57,0.9,0.9191,768.66,13.84,190.33,-0.000713,1,positive
APDA-NEG-01437,2009-08-17,29.5,78.75,Uttarakhand,31.14,76.65,115.16,183.67,351.93,0.74,1.6,285.78,7.49,11.54,0.004111,0,negative
4392,2012-06-06,29.241,95.976,Arunachal Pradesh,4.01,16.89,37.8,50.58,97.98,0.7,-0.05,4437.27,17.44,303.91,-0.011216,1,positive
4990,2013-06-28,27.377,88.763,Sikkim,8.01,39.04,87.3,116.2,220.63,0.76,0.8667,3791.56,35.65,346.88,-0.006531,1,positive
7214,2015-07-15,27.36,93.039,Arunachal Pradesh,40.53,70.31,77.28,155.47,381.05,0.91,0.6601,417.16,3.95,255.24,-0.004881,1,positive
APDA-NEG-01711,2013-09-30,30.5,77.5,Uttarakhand,6.98,16.02,29.66,47.81,140.07,0.84,2.2667,425.48,0.38,300.89,0.001817,0,negative
2424,2010-09-13,23.591,92.93,Mizoram,5.92,10.64,23.16,48.17,130.81,0.75,0.5488,802.41,19.55,316.29,-0.002625,1,positive
APDA-NEG-01524,2013-08-05,29.0,79.375,Uttarakhand,20.16,41.46,79.01,210.92,539.26,0.89,2.6,215.32,0.43,292.55,0.001399,0,negative
APDA-NEG-00959,2007-07-27,25.0,90.625,Meghalaya,39.59,147.57,288.14,497.26,593.49,0.96,3.0667,9.45,0.41,97.51,-0.000647,0,negative
7837,2015-08-27,23.727,92.727,Mizoram,3.73,7.18,36.98,228.87,404.17,0.93,1.1032,846.83,30.45,46.03,-0.009403,1,positive
APDA-NEG-00774,2011-06-28,24.5,93.125,Manipur,13.69,72.4,117.07,181.68,298.53,0.87,2.4667,489.42,31.49,307.92,0.01086,0,negative
3888,2011-08-07,31.24,77.926,Himachal Pradesh,0.14,23.85,45.03,148.93,310.76,0.9,0.7987,1937.07,6.82,270.09,-0.005741,1,positive
3819,2011-07-21,30.404,79.332,Uttarakhand,3.31,49.89,109.6,161.66,339.31,0.84,1.0406,1087.05,6.58,223.76,-0.002249,1,positive
APDA-NEG-00478,2008-08-17,32.0,78.125,Himachal Pradesh,4.39,21.31,57.98,113.51,170.55,0.75,1.6667,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-00755,2007-08-31,24.5,93.125,Manipur,1.07,5.81,30.84,64.61,126.05,0.74,1.6,489.42,31.49,307.92,0.01086,0,negative
APDA-NEG-01750,2012-07-05,31.0,79.375,Uttarakhand,0.01,6.84,26.34,43.3,44.1,0.61,0.7333,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-00415,2010-09-06,32.5,76.875,Himachal Pradesh,1.18,5.67,24.82,77.39,205.3,0.88,2.5333,5101.1,32.0,358.76,0.004829,0,negative
2247,2010-08-14,26.148,94.842,Nagaland,11.86,53.09,65.68,107.1,280.21,0.95,1.0803,1513.15,26.52,173.01,-0.004266,1,positive
APDA-NEG-00827,2011-07-07,24.5,93.125,Manipur,11.02,25.0,58.2,204.21,324.43,0.86,2.4,489.42,31.49,307.92,0.01086,0,negative
APDA-NEG-00885,2015-08-01,24.0,93.125,Manipur,10.71,88.0,118.64,278.99,491.54,0.95,3.0,1156.07,10.45,264.05,-0.013664,0,negative
APDA-NEG-01134,2013-08-04,26.0,95.0,Nagaland,20.58,23.57,59.87,134.2,325.91,0.94,2.9333,1150.77,10.47,188.47,-0.011555,0,negative
6786,2015-02-20,24.611,92.562,Assam,0.0,10.95,11.17,11.17,11.21,0.48,0.0955,23.67,6.24,175.75,0.002341,1,positive
APDA-NEG-01844,2010-02-23,29.5,80.625,Uttarakhand,0.71,1.18,1.18,14.93,26.12,0.52,0.1333,2217.17,32.44,5.59,0.001258,0,negative
APDA-NEG-01075,2015-08-27,22.5,93.125,Mizoram,6.43,9.96,32.23,258.05,423.48,0.93,2.8667,448.6,33.09,143.87,-0.000616,0,negative
APDA-NEG-00049,2013-02-18,29.0,95.625,Arunachal Pradesh,0.33,1.32,1.45,1.81,2.39,0.7,1.3333,2967.53,32.82,99.99,-0.011499,0,negative
2050,2010-07-07,31.645,78.435,Himachal Pradesh,1.23,33.13,57.35,81.69,99.98,0.58,-0.1485,2887.45,26.93,105.16,0.007812,1,positive
APDA-NEG-00208,2012-06-03,28.0,93.75,Assam,17.89,46.37,54.13,112.17,237.87,0.77,1.8,576.05,30.81,45.85,0.021021,0,negative
APDA-NEG-00061,2014-05-08,29.0,95.625,Arunachal Pradesh,10.49,23.19,27.58,48.0,70.92,0.69,1.2667,2967.53,32.82,99.99,-0.011499,0,negative
5338,2013-08-16,26.873,94.928,Nagaland,36.7,45.85,83.15,219.67,404.03,0.95,1.1813,129.38,4.87,248.81,0.003186,1,positive
1134,2009-09-03,32.351,77.223,Himachal Pradesh,8.86,14.38,48.24,57.82,113.47,0.65,-1.1194,3257.94,14.48,5.13,-0.009509,1,positive
7287,2015-07-26,32.561,76.121,Himachal Pradesh,20.79,35.84,71.81,182.37,293.06,0.9,1.4618,869.45,29.36,215.48,0.006731,1,positive
APDA-NEG-01660,2011-07-06,29.0,79.375,Uttarakhand,3.06,11.37,214.22,310.04,373.57,0.67,1.1333,215.32,0.43,292.55,0.001399,0,negative
APDA-NEG-01703,2013-08-18,31.0,79.375,Uttarakhand,1.71,14.28,39.88,98.71,186.22,0.86,2.4,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-01751,2015-07-19,31.0,79.375,Uttarakhand,0.18,3.25,16.02,89.68,140.03,0.73,1.5333,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-00138,2008-06-14,27.0,94.375,Arunachal Pradesh,37.41,80.01,153.37,262.84,432.09,0.87,2.4667,86.0,0.0,0.0,0.0,0,negative
APDA-NEG-01274,2013-08-04,26.5,94.375,Nagaland,5.53,15.66,54.81,135.7,307.87,0.87,2.4667,307.93,20.68,270.76,-0.012984,0,negative
3925,2011-08-15,27.489,93.015,Arunachal Pradesh,42.1,67.64,79.22,144.74,465.07,0.92,0.5949,539.04,31.9,221.61,-2.4e-05,1,positive
1112,2009-08-20,27.176,88.529,Sikkim,47.06,120.65,200.19,274.7,501.12,0.93,1.1622,305.44,11.24,311.63,0.002349,1,positive
APDA-NEG-01591,2012-07-05,30.5,80.0,Uttarakhand,0.13,4.86,20.16,33.25,36.28,0.51,0.0667,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-01621,2013-06-17,30.5,77.5,Uttarakhand,85.1,345.23,468.07,486.3,494.34,0.92,2.8,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-00573,2013-10-11,32.0,78.125,Himachal Pradesh,1.49,1.5,3.54,12.09,27.75,0.73,1.5333,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-00028,2009-08-12,27.0,94.375,Arunachal Pradesh,77.86,125.29,167.69,294.61,471.89,0.95,3.0,86.0,0.0,0.0,0.0,0,negative
APDA-NEG-01400,2007-04-11,27.15,88.7632,Sikkim,0.03,7.52,9.19,9.4,13.9,0.38,-0.8,2635.98,24.27,20.83,-0.003513,0,negative
4472,2012-08-14,30.736,78.44,Uttarakhand,22.44,42.58,100.35,253.44,411.73,0.93,0.7308,1662.54,25.65,25.22,-0.011653,1,positive
2488,2010-09-22,31.022,77.104,Himachal Pradesh,40.59,51.03,121.26,247.14,404.3,0.91,1.9961,1691.3,27.96,89.77,-0.00481,1,positive
APDA-NEG-01143,2010-08-14,27.0,95.0,Nagaland,22.03,91.1,115.86,175.87,395.87,0.94,2.9333,117.36,3.0,28.88,0.00233,0,negative
APDA-NEG-00868,2007-10-21,24.0,94.375,Manipur,1.33,11.04,42.21,79.63,90.58,0.57,0.4667,308.07,14.0,233.72,-0.007124,0,negative
APDA-NEG-01554,2013-07-24,29.5,80.625,Uttarakhand,17.35,52.97,137.85,218.63,530.94,0.91,2.7333,2217.17,32.44,5.59,0.001258,0,negative
APDA-NEG-01830,2011-07-08,30.5,77.5,Uttarakhand,3.34,43.9,79.56,224.84,327.32,0.74,1.6,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-01346,2012-09-16,28.0,88.75,Sikkim,5.72,18.3,42.33,53.11,127.36,0.78,1.8667,5096.07,0.2,324.18,-0.000309,0,negative
APDA-NEG-00762,2011-07-07,24.5,94.375,Manipur,3.69,13.5,40.42,149.4,266.83,0.81,2.0667,319.22,17.67,30.12,-0.00491,0,negative
APDA-NEG-00114,2013-06-01,27.0,94.375,Arunachal Pradesh,6.29,16.78,42.81,90.25,233.12,0.69,1.2667,86.0,0.0,0.0,0.0,0,negative
APDA-NEG-00023,2011-07-15,29.0,96.25,Arunachal Pradesh,5.35,41.88,60.05,100.12,134.79,0.77,1.8,4424.4,28.85,66.8,0.001741,0,negative
APDA-NEG-01663,2013-07-24,29.5,80.625,Uttarakhand,17.35,52.97,137.85,218.63,530.94,0.91,2.7333,2217.17,32.44,5.59,0.001258,0,negative
APDA-NEG-00227,2014-06-27,25.5,92.5,Assam,4.63,15.15,118.56,277.64,382.69,0.83,2.2,1063.07,25.33,13.62,-0.014165,0,negative
APDA-NEG-00484,2013-07-03,32.5,78.125,Himachal Pradesh,1.49,4.15,9.69,31.26,162.52,0.58,0.5333,5364.12,23.0,184.14,0.001507,0,negative
APDA-NEG-01600,2011-07-09,29.0,79.375,Uttarakhand,7.42,17.47,28.9,319.1,367.76,0.68,1.2,215.32,0.43,292.55,0.001399,0,negative
APDA-NEG-00596,2007-08-12,32.5,76.875,Himachal Pradesh,12.02,16.02,48.55,131.01,190.24,0.82,2.1333,5101.1,32.0,358.76,0.004829,0,negative
APDA-NEG-00369,2009-09-13,33.0,77.5,Himachal Pradesh,0.0,2.92,25.7,52.26,70.41,0.49,-0.0667,5155.49,22.24,314.26,0.012153,0,negative
APDA-NEG-01743,2015-07-10,31.0,79.375,Uttarakhand,15.71,23.57,56.77,86.28,108.93,0.74,1.6,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-00773,2009-08-20,24.5,93.125,Manipur,11.15,35.83,113.03,171.91,307.79,0.83,2.2,489.42,31.49,307.92,0.01086,0,negative
APDA-NEG-00025,2011-07-16,29.0,96.25,Arunachal Pradesh,2.07,31.57,56.07,98.66,134.2,0.76,1.7333,4424.4,28.85,66.8,0.001741,0,negative
APDA-NEG-01788,2009-09-01,29.5,78.75,Uttarakhand,5.41,29.14,51.23,106.57,290.24,0.73,1.5333,285.78,7.49,11.54,0.004111,0,negative
7294,2015-07-24,30.453,78.105,Uttarakhand,1.04,7.13,35.72,240.07,419.96,0.82,0.5544,2105.28,38.27,1.02,-0.001263,1,positive
APDA-NEG-00988,2015-06-16,26.0,90.625,Meghalaya,25.92,53.64,206.09,258.45,444.91,0.82,2.1333,62.04,6.07,73.96,0.000375,0,negative
3965,2011-09-06,24.808,93.117,Assam,22.29,30.58,45.24,83.57,305.33,0.94,1.4432,37.32,1.58,27.43,0.001927,1,positive
4514,2012-08-24,31.709,76.931,Himachal Pradesh,9.58,37.17,98.19,172.4,266.35,0.81,0.2579,766.52,3.18,316.08,-0.001531,1,positive
4384,2012-06-03,25.178,93.012,Assam,27.34,76.45,112.95,141.29,189.89,0.84,1.1046,644.59,7.31,70.89,0.004215,1,positive
APDA-NEG-00514,2013-07-07,31.5,78.75,Himachal Pradesh,22.79,30.59,43.68,101.35,378.37,0.87,2.4667,4989.8,15.71,68.13,-0.003931,0,negative
4905,2013-06-07,26.098,94.703,Nagaland,9.11,20.54,30.52,64.87,191.56,0.83,0.9626,1687.6,27.88,230.47,0.019768,1,positive
APDA-NEG-00765,2007-10-19,24.0,93.125,Manipur,4.04,5.92,55.86,132.92,145.78,0.77,1.8,1156.07,10.45,264.05,-0.013664,0,negative
APDA-NEG-01268,2010-10-08,26.5,94.375,Nagaland,27.91,40.74,41.93,120.79,292.36,0.95,3.0,307.93,20.68,270.76,-0.012984,0,negative
2569,2010-10-08,25.275,94.021,Manipur,53.95,91.32,93.44,131.35,235.71,0.96,2.4286,1084.89,12.12,146.61,-0.013821,1,positive
APDA-NEG-00223,2013-10-06,26.5,94.375,Assam,12.27,52.77,59.39,100.92,151.11,0.92,2.8,307.93,20.68,270.76,-0.012984,0,negative
APDA-NEG-01324,2010-09-04,27.5,88.125,Sikkim,2.52,18.48,49.58,158.88,302.2,0.93,2.8667,4104.06,56.52,298.77,0.014678,0,negative
APDA-NEG-01125,2010-07-06,26.0,95.0,Nagaland,9.26,32.72,75.34,140.15,355.44,0.94,2.9333,1150.77,10.47,188.47,-0.011555,0,negative
APDA-NEG-01724,2013-07-25,29.5,80.625,Uttarakhand,19.75,38.78,147.1,221.9,434.99,0.92,2.8,2217.17,32.44,5.59,0.001258,0,negative
7664,2015-08-11,24.746,93.425,Manipur,5.97,40.38,84.21,221.0,510.18,0.94,1.6076,766.03,6.29,332.37,0.002961,1,positive
APDA-NEG-00396,2013-06-16,32.0,78.125,Himachal Pradesh,74.89,108.32,137.98,140.71,143.67,0.7,1.3333,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-01118,2013-07-17,26.5,94.375,Nagaland,14.02,32.86,83.54,163.18,363.63,0.86,2.4,307.93,20.68,270.76,-0.012984,0,negative
7273,2015-07-26,30.241,78.901,Uttarakhand,6.7,43.95,64.78,135.93,416.71,0.86,0.6236,696.32,42.47,164.38,-0.010316,1,positive
APDA-NEG-01462,2013-06-18,31.0,79.375,Uttarakhand,2.12,124.07,193.99,215.35,220.82,0.88,2.5333,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-01657,2013-07-24,29.0,79.375,Uttarakhand,15.16,67.29,140.63,280.16,633.8,0.89,2.6,215.32,0.43,292.55,0.001399,0,negative
APDA-NEG-00856,2010-10-09,25.0,93.125,Manipur,31.14,154.03,172.87,204.95,338.59,0.96,3.0667,275.9,30.23,93.66,-0.002097,0,negative
4925,2013-06-16,31.455,78.2,Himachal Pradesh,84.99,152.11,195.97,200.53,205.22,0.84,2.4855,2019.78,9.63,98.59,0.019255,1,positive
APDA-NEG-00507,2012-08-24,33.0,77.5,Himachal Pradesh,4.88,11.31,35.22,62.04,97.03,0.54,0.2667,5155.49,22.24,314.26,0.012153,0,negative
APDA-NEG-01589,2012-03-04,30.5,80.0,Uttarakhand,0.23,0.23,0.23,0.27,1.44,0.61,0.7333,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-00871,2015-07-31,24.0,93.75,Manipur,60.55,79.62,102.27,221.53,308.82,0.92,2.8,938.27,22.91,215.12,-0.015373,0,negative
APDA-NEG-01454,2015-07-24,29.5,78.75,Uttarakhand,4.46,12.89,23.65,199.89,427.15,0.73,1.5333,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-01712,2013-09-30,30.5,80.0,Uttarakhand,1.62,5.4,14.33,23.79,45.0,0.79,1.9333,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-01028,2007-07-27,25.5,92.5,Meghalaya,20.88,86.34,134.91,245.77,368.93,0.94,2.9333,1063.07,25.33,13.62,-0.014165,0,negative
4408,2012-06-13,25.55,92.076,Meghalaya,27.68,87.41,124.29,363.83,483.57,0.95,0.7963,1267.38,26.59,196.63,-0.008455,1,positive
APDA-NEG-00912,2015-06-19,24.0,93.75,Manipur,2.22,3.64,18.8,69.38,114.56,0.58,0.5333,938.27,22.91,215.12,-0.015373,0,negative
APDA-NEG-00803,2010-10-08,24.0,94.375,Manipur,65.32,120.02,126.11,144.81,212.21,0.88,2.5333,308.07,14.0,233.72,-0.007124,0,negative
APDA-NEG-00603,2015-07-26,33.0,77.5,Himachal Pradesh,5.48,8.32,22.33,62.63,148.58,0.67,1.1333,5155.49,22.24,314.26,0.012153,0,negative
APDA-NEG-01055,2010-09-13,23.5,92.5,Mizoram,9.93,17.18,36.45,70.49,218.07,0.86,2.4,697.5,31.7,35.92,-0.007925,0,negative
APDA-NEG-00438,2010-08-26,33.0,77.5,Himachal Pradesh,2.78,15.72,36.42,79.75,180.13,0.69,1.2667,5155.49,22.24,314.26,0.012153,0,negative
APDA-NEG-01519,2010-09-19,30.5,80.0,Uttarakhand,24.51,67.3,95.69,146.45,289.31,0.9,2.6667,5403.64,16.29,342.16,0.008133,0,negative
1125,2009-08-26,27.375,88.765,Sikkim,5.78,16.5,52.29,143.9,255.57,0.86,0.3863,3751.0,0.0,0.0,0.0,1,positive
APDA-NEG-00863,2015-07-22,24.0,94.375,Manipur,7.17,24.88,89.73,121.63,230.89,0.69,1.2667,308.07,14.0,233.72,-0.007124,0,negative
2046,2010-07-07,32.373,77.25,Himachal Pradesh,1.98,37.87,56.29,77.27,101.78,0.58,-0.1745,3944.41,10.63,200.6,0.000444,1,positive
5575,2013-10-06,25.827,94.15,Nagaland,13.73,43.76,50.59,85.88,178.33,0.94,1.2204,1371.28,19.54,189.13,0.000514,1,positive
APDA-NEG-01260,2013-07-17,26.5,94.375,Nagaland,14.02,32.86,83.54,163.18,363.63,0.86,2.4,307.93,20.68,270.76,-0.012984,0,negative
APDA-NEG-00999,2015-08-19,25.0,90.625,Meghalaya,26.68,58.96,87.68,142.24,354.46,0.92,2.8,9.45,0.41,97.51,-0.000647,0,negative
2139,2010-07-25,31.105,77.173,Himachal Pradesh,3.31,8.24,111.25,171.1,367.17,0.73,0.9395,2202.87,11.34,163.99,-0.016993,1,positive
APDA-NEG-01396,2007-05-23,27.15,88.8,Sikkim,0.26,4.04,46.69,107.95,154.12,0.49,-0.0667,1594.02,19.03,313.44,-0.001078,0,negative
6851,2015-03-10,32.561,76.124,Himachal Pradesh,0.0,16.83,27.92,145.62,191.59,0.83,1.4307,926.38,35.71,343.2,0.003463,1,positive
3559,2011-05-31,30.478,78.274,Uttarakhand,10.01,30.78,68.93,76.15,90.05,0.59,1.6054,2259.5,32.74,55.41,0.003885,1,positive
2436,2010-09-16,24.307,93.125,Manipur,11.4,30.38,48.75,117.86,205.38,0.86,0.8244,759.3,25.98,178.86,-0.016644,1,positive
6287,2014-09-22,26.13,91.706,Assam,126.76,191.59,231.7,267.93,354.68,0.97,1.8756,144.65,9.79,76.97,-0.009575,1,positive
2234,2010-08-11,31.958,77.11,Himachal Pradesh,0.48,12.84,65.81,188.0,402.88,0.91,0.9123,1221.73,3.62,13.72,0.005983,1,positive
5197,2013-07-25,30.82,78.619,Uttarakhand,1.54,17.56,82.59,167.13,302.54,0.94,1.924,1566.53,14.9,83.3,0.011825,1,positive
APDA-NEG-01363,2012-09-19,27.5,88.75,Sikkim,5.16,19.03,89.34,112.09,220.17,0.87,2.4667,3955.2,32.18,303.05,-0.003542,0,negative
APDA-NEG-00508,2010-07-17,32.0,78.125,Himachal Pradesh,0.29,5.2,15.84,51.83,81.13,0.45,-0.3333,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-00802,2009-08-20,24.5,94.375,Manipur,2.79,10.42,81.67,121.42,201.96,0.72,1.4667,319.22,17.67,30.12,-0.00491,0,negative
APDA-NEG-00776,2012-03-04,24.0,93.75,Manipur,0.05,6.4,11.33,11.33,11.36,0.46,-0.2667,938.27,22.91,215.12,-0.015373,0,negative
APDA-NEG-01786,2011-06-29,29.5,80.625,Uttarakhand,92.74,154.63,183.43,195.8,249.11,0.85,2.3333,2217.17,32.44,5.59,0.001258,0,negative
APDA-NEG-00222,2014-09-22,27.0,94.375,Assam,17.23,68.81,102.56,225.45,314.66,0.94,2.9333,86.0,0.0,0.0,0.0,0,negative
APDA-NEG-00730,2010-09-15,30.5,76.875,Himachal Pradesh,1.07,15.03,105.09,210.59,412.82,0.87,2.4667,298.08,0.59,195.1,0.000987,0,negative
APDA-NEG-01501,2010-09-17,30.5,80.0,Uttarakhand,14.32,33.15,57.71,111.85,247.57,0.87,2.4667,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-00828,2013-09-24,24.0,93.125,Manipur,2.88,5.05,16.13,110.66,234.53,0.88,2.5333,1156.07,10.45,264.05,-0.013664,0,negative
5410,2013-08-28,29.953,78.151,Uttarakhand,7.07,24.06,39.19,146.79,434.52,0.91,1.0735,312.97,15.18,23.0,0.004059,1,positive
APDA-NEG-00658,2013-07-14,32.5,76.875,Himachal Pradesh,4.32,6.14,79.28,119.54,240.36,0.81,2.0667,5101.1,32.0,358.76,0.004829,0,negative
APDA-NEG-01336,2009-09-17,27.5,88.125,Sikkim,0.66,3.49,5.44,50.4,176.66,0.86,2.4,4104.06,56.52,298.77,0.014678,0,negative
870,2008-10-29,27.4,92.35,Arunachal Pradesh,0.0,24.16,33.78,33.8,64.78,0.81,0.3488,2632.03,27.75,254.93,-0.002004,1,positive
APDA-NEG-01229,2015-08-19,26.0,93.75,Nagaland,11.15,32.2,50.9,130.49,250.37,0.86,2.4,155.68,5.21,210.16,-0.003056,0,negative
APDA-NEG-00360,2013-07-14,31.5,78.75,Himachal Pradesh,2.51,9.2,39.33,83.03,344.06,0.86,2.4,4989.8,15.71,68.13,-0.003931,0,negative
