sample_id,latitude,longitude,rain_1h,rain_6h,rain_24h,rain_3d,rain_7d,soil_moisture,soil_moisture_anomaly,elevation,slope,aspect,landslide,split
APDA-ROADMAP-NEG-0881,25.1104,92.30991,1.01,1.3,12.57,32.63,40.11,0.28,-0.088,276.0,1.94,42.6,0,test
APDA-ROADMAP-NEG-0154,27.77282,92.16059,0.3,8.29,10.69,15.44,39.76,0.25,0.04,452.9,2.1,53.2,0,test
APDA-ROADMAP-NEG-0662,25.65909,91.50219,1.21,6.68,13.06,24.11,32.01,0.28,-0.042,162.2,3.02,289.5,0,test
APDA-ROADMAP-NEG-0427,24.7113,93.44917,0.39,2.56,4.53,16.56,26.65,0.267,-0.056,235.2,3.43,349.1,0,test
APDA-ROADMAP-POS-0385,25.59963,90.58623,2.0,38.72,80.78,193.88,359.82,0.443,0.13,1091.0,33.37,199.2,1,test
APDA-ROADMAP-NEG-0759,25.28094,94.45035,0.32,5.58,17.53,35.6,43.47,0.148,-0.039,378.0,6.24,318.3,0,test
APDA-ROADMAP-POS-0855,27.5923,91.86428,9.18,54.92,88.17,206.12,335.18,0.522,0.166,1543.9,31.98,174.9,1,test
APDA-ROADMAP-NEG-0590,26.22244,93.83046,1.34,5.5,8.18,18.24,36.24,0.08,-0.124,145.8,6.78,95.7,0,test
APDA-ROADMAP-POS-0220,27.03343,88.26231,3.57,29.42,124.02,189.8,333.82,0.45,0.2,1357.3,51.4,174.0,1,test
APDA-ROADMAP-POS-0642,25.30246,91.70936,8.19,45.84,90.03,189.78,339.06,0.414,0.131,1204.6,32.16,222.0,1,test
APDA-ROADMAP-POS-0002,25.30364,91.71185,8.53,25.5,74.01,209.64,406.04,0.456,0.236,1072.3,31.07,321.5,1,test
APDA-ROADMAP-POS-0113,27.18617,88.35964,10.08,69.23,104.31,206.6,361.47,0.348,0.124,1634.7,41.77,102.5,1,test
APDA-ROADMAP-POS-0699,25.66977,94.11346,11.73,35.99,135.7,293.84,350.42,0.51,0.212,1359.7,39.96,234.5,1,test
APDA-ROADMAP-NEG-0916,27.32747,93.88658,0.07,6.3,8.15,28.48,29.08,0.195,-0.067,384.0,0.38,202.2,0,test
APDA-ROADMAP-POS-0952,27.33571,88.61527,6.7,23.75,162.06,204.94,371.48,0.369,0.235,1990.9,35.82,234.6,1,test
APDA-ROADMAP-NEG-0649,25.75287,91.51761,0.41,4.81,5.27,7.61,15.33,0.28,-0.052,429.1,0.24,307.2,0,test
APDA-ROADMAP-NEG-0637,24.30494,93.20067,1.15,6.49,20.99,25.31,30.16,0.144,-0.066,471.1,3.9,299.8,0,test
APDA-ROADMAP-NEG-0886,25.64663,92.74291,0.62,1.03,14.11,20.09,52.87,0.189,-0.007,220.7,3.84,222.2,0,test
APDA-ROADMAP-NEG-0411,27.48209,88.97875,0.18,6.11,16.53,38.82,49.92,0.102,-0.102,698.2,2.0,15.6,0,test
APDA-ROADMAP-NEG-0410,26.25709,93.19168,1.11,8.24,9.55,21.06,52.85,0.28,-0.074,602.3,4.5,164.6,0,test
APDA-ROADMAP-NEG-0534,27.68375,92.75514,0.3,3.1,3.35,6.18,15.37,0.15,-0.05,473.3,0.56,272.7,0,test
APDA-ROADMAP-NEG-0292,27.12472,88.3393,0.04,3.6,4.04,14.16,36.8,0.17,-0.032,499.6,8.39,176.6,0,test
APDA-ROADMAP-NEG-0809,26.39389,92.19667,0.4,6.73,12.89,37.34,46.36,0.28,-0.111,337.0,3.81,47.9,0,test
APDA-ROADMAP-POS-0442,25.3003,91.71508,10.35,35.84,131.13,276.96,514.23,0.446,0.216,934.8,28.73,197.7,1,test
APDA-ROADMAP-NEG-0521,25.80365,92.17021,0.46,5.19,13.16,35.48,58.54,0.119,-0.031,141.4,15.0,40.1,0,test
APDA-ROADMAP-NEG-0137,25.20208,94.10445,2.89,6.22,7.28,24.92,50.18,0.242,-0.093,743.6,10.38,204.7,0,test
APDA-ROADMAP-NEG-0716,27.53181,93.42142,0.72,0.78,5.78,27.11,52.36,0.131,-0.093,401.9,1.73,288.5,0,test
APDA-ROADMAP-NEG-0257,24.54012,93.98507,0.54,6.6,18.18,35.58,45.11,0.082,-0.138,486.6,12.59,228.2,0,test
APDA-ROADMAP-NEG-0864,25.85065,91.73179,0.73,2.29,5.34,10.26,26.96,0.28,-0.081,225.8,1.72,226.8,0,test
APDA-ROADMAP-NEG-0632,27.48698,88.24506,0.58,3.78,5.07,12.04,32.21,0.113,-0.064,340.1,5.87,146.8,0,test
APDA-ROADMAP-NEG-0696,27.29625,93.34026,1.92,6.86,13.39,17.71,40.03,0.173,-0.052,192.2,0.74,281.9,0,test
APDA-ROADMAP-NEG-0398,23.93726,92.54345,0.98,7.41,13.94,32.31,47.83,0.128,-0.103,635.6,1.66,337.7,0,test
APDA-ROADMAP-POS-0664,25.43804,92.19958,22.07,68.47,110.87,193.56,237.21,0.534,0.175,926.1,38.28,182.4,1,test
APDA-ROADMAP-NEG-0836,26.62741,93.37682,1.63,4.34,10.66,27.72,58.7,0.162,-0.07,252.7,9.51,68.5,0,test
APDA-ROADMAP-NEG-0258,24.14296,92.26236,1.38,4.75,7.68,20.89,48.38,0.08,-0.091,208.2,0.08,38.0,0,test
APDA-ROADMAP-NEG-0774,27.02852,92.10489,0.08,4.72,17.89,23.47,50.47,0.28,-0.064,95.7,1.04,50.8,0,test
APDA-ROADMAP-NEG-0701,26.02012,92.35476,1.33,8.9,22.05,43.72,56.52,0.243,-0.017,94.6,6.61,72.0,0,test
APDA-ROADMAP-POS-0318,23.72504,92.71246,16.59,62.67,108.57,164.55,366.66,0.389,0.167,423.1,25.15,293.3,1,test
APDA-ROADMAP-POS-0649,26.1742,91.76238,20.06,39.1,84.31,153.78,315.63,0.503,0.209,1069.0,33.46,209.6,1,test
APDA-ROADMAP-NEG-0435,27.3806,91.45622,0.69,4.91,19.0,24.23,26.94,0.219,-0.034,718.6,15.0,331.9,0,test
APDA-ROADMAP-NEG-0480,26.71961,88.04577,2.21,7.31,10.24,33.62,40.67,0.18,-0.117,266.3,7.04,40.9,0,test
APDA-ROADMAP-POS-0710,26.01316,93.4197,5.08,43.21,130.23,207.61,355.95,0.409,0.123,966.0,34.05,174.8,1,test
APDA-ROADMAP-NEG-0383,25.95354,91.73102,1.14,1.74,7.68,13.44,19.2,0.08,-0.062,778.0,1.45,32.2,0,test
APDA-ROADMAP-NEG-0283,26.16011,91.58275,1.63,4.44,15.21,29.08,31.8,0.08,-0.037,321.2,3.04,162.1,0,test
APDA-ROADMAP-POS-0973,27.18284,88.36096,16.15,49.27,134.73,222.56,461.26,0.443,0.173,1674.3,36.1,228.6,1,test
APDA-ROADMAP-POS-0628,24.83726,92.80035,10.07,49.51,180.0,354.46,471.59,0.407,0.158,502.5,29.83,9.2,1,test
APDA-ROADMAP-POS-0633,27.1846,88.36048,15.7,68.6,104.54,204.45,422.3,0.45,0.167,1344.3,25.01,164.2,1,test
APDA-ROADMAP-NEG-0307,25.52052,93.50943,4.0,7.27,16.44,29.61,40.22,0.188,0.014,451.4,14.44,341.0,0,test
APDA-ROADMAP-NEG-0401,25.30015,91.65084,1.85,8.45,10.11,24.3,34.99,0.141,-0.033,742.9,5.95,135.9,0,test
APDA-ROADMAP-NEG-0409,26.44793,91.28658,1.48,3.33,13.05,19.57,48.59,0.276,-0.051,722.7,4.14,136.7,0,test
APDA-ROADMAP-NEG-0249,25.84718,91.46648,0.49,2.22,15.97,24.55,53.51,0.145,-0.051,207.4,3.23,102.7,0,test
APDA-ROADMAP-NEG-0953,27.47463,88.01852,3.73,7.19,14.98,34.44,59.39,0.166,-0.005,694.8,1.32,158.8,0,test
APDA-ROADMAP-NEG-0255,27.41085,91.50585,0.83,3.08,7.24,23.2,37.56,0.186,-0.044,763.7,0.73,47.5,0,test
APDA-ROADMAP-NEG-0497,24.31752,94.05433,0.53,0.76,13.03,30.63,33.73,0.089,-0.106,369.7,5.69,39.1,0,test
APDA-ROADMAP-NEG-0372,27.77998,88.39131,0.8,4.55,19.18,28.44,42.65,0.28,-0.081,105.3,1.39,303.2,0,test
APDA-ROADMAP-NEG-0530,26.28862,93.04232,0.09,7.14,9.94,19.89,23.51,0.163,-0.088,639.0,4.46,5.0,0,test
APDA-ROADMAP-NEG-0664,24.98784,92.35331,0.39,4.42,12.19,27.42,45.47,0.085,0.046,331.3,1.43,151.9,0,test
APDA-ROADMAP-NEG-0355,27.27274,92.34199,0.38,5.31,16.58,34.16,57.14,0.08,0.034,682.2,2.21,292.8,0,test
APDA-ROADMAP-NEG-0926,24.72397,93.38305,0.76,6.79,8.43,12.41,25.44,0.14,-0.007,282.6,6.15,171.9,0,test
APDA-ROADMAP-NEG-0901,25.19629,92.26224,0.25,5.34,12.01,19.6,51.57,0.164,-0.012,472.1,9.13,157.3,0,test
APDA-ROADMAP-NEG-0644,25.02406,92.03945,1.01,8.16,19.32,33.74,39.79,0.161,0.02,757.9,9.35,334.8,0,test
APDA-ROADMAP-NEG-0849,26.42443,91.41717,1.18,8.16,11.59,29.52,51.0,0.28,-0.01,842.6,11.18,146.1,0,test
APDA-ROADMAP-POS-0796,27.09758,93.61396,14.06,65.1,210.82,338.71,577.25,0.372,0.127,1737.6,33.31,148.9,1,test
APDA-ROADMAP-POS-0646,25.18807,93.02481,10.04,26.19,56.38,144.75,260.7,0.365,0.154,1082.5,45.84,177.7,1,test
APDA-ROADMAP-NEG-0013,27.01102,88.05796,0.25,7.0,20.59,43.84,70.02,0.125,-0.036,344.8,0.83,335.2,0,test
APDA-ROADMAP-NEG-0840,27.42778,88.47971,0.92,5.29,5.67,17.95,32.28,0.104,-0.002,150.3,1.99,309.0,0,test
APDA-ROADMAP-POS-0557,24.78207,93.67706,5.63,34.93,154.27,214.78,372.53,0.505,0.167,589.4,32.21,174.0,1,test
APDA-ROADMAP-POS-0682,25.30036,91.70597,19.06,38.41,70.59,186.82,313.73,0.42,0.244,1188.6,36.28,40.7,1,test
APDA-ROADMAP-POS-0578,23.73248,92.71607,11.85,68.49,155.3,217.74,420.06,0.507,0.162,491.4,39.15,248.4,1,test
APDA-ROADMAP-NEG-0110,25.77757,93.57717,0.57,6.11,10.31,14.73,32.35,0.28,-0.055,737.9,2.24,125.0,0,test
APDA-ROADMAP-NEG-0267,24.65965,93.47471,0.03,3.46,7.03,30.93,43.65,0.28,-0.031,410.5,1.05,221.5,0,test
APDA-ROADMAP-NEG-0723,25.90571,92.34022,0.7,5.42,18.76,25.0,25.46,0.161,-0.059,695.4,0.85,246.2,0,test
APDA-ROADMAP-NEG-0184,24.95541,91.75879,0.08,2.66,4.57,10.14,21.57,0.112,-0.142,140.3,2.99,96.1,0,test
APDA-ROADMAP-POS-0525,25.5997,90.58402,11.65,56.1,136.23,276.76,327.72,0.435,0.147,1058.3,31.53,164.6,1,test
APDA-ROADMAP-NEG-0060,27.52387,87.84729,0.85,8.13,21.9,39.33,73.57,0.088,-0.089,265.6,5.27,179.8,0,test
APDA-ROADMAP-POS-0541,25.53451,91.86801,14.5,64.88,114.82,284.31,333.54,0.495,0.228,1179.4,35.48,146.0,1,test
APDA-ROADMAP-NEG-0195,27.41521,92.21314,0.01,0.39,8.06,32.27,46.55,0.091,-0.039,513.5,3.28,182.0,0,test
APDA-ROADMAP-NEG-0679,26.1383,94.29605,1.91,9.56,14.64,23.66,53.07,0.089,-0.019,848.0,0.06,303.3,0,test
APDA-ROADMAP-POS-0749,26.17003,91.75699,26.4,46.85,150.06,267.8,503.51,0.365,0.117,942.1,35.97,66.8,1,test
APDA-ROADMAP-NEG-0852,26.83368,88.22104,0.28,1.85,6.02,10.2,38.32,0.204,-0.053,183.7,15.0,200.7,0,test
APDA-ROADMAP-NEG-0431,27.49928,89.07648,0.05,4.88,14.07,19.92,25.59,0.239,0.068,384.2,3.19,43.2,0,test
APDA-ROADMAP-POS-0485,25.6062,90.58454,12.15,62.19,163.82,317.13,481.34,0.351,0.173,1324.5,30.63,209.4,1,test
APDA-ROADMAP-NEG-0758,24.22778,93.03712,2.59,5.5,13.28,18.42,42.71,0.238,-0.071,434.3,2.14,280.5,0,test
APDA-ROADMAP-POS-0096,27.09874,93.61458,7.56,46.46,169.98,244.37,332.83,0.454,0.08,1731.0,32.02,92.7,1,test
APDA-ROADMAP-NEG-0021,25.35392,92.33659,0.13,8.1,14.4,21.82,23.99,0.189,-0.075,338.0,2.0,277.8,0,test
APDA-ROADMAP-POS-0564,25.44128,92.19876,19.13,43.11,95.33,259.97,487.23,0.32,0.138,1330.9,38.78,241.7,1,test
APDA-ROADMAP-NEG-0265,25.77316,90.80513,0.01,6.45,13.04,30.38,39.91,0.137,-0.115,671.9,7.44,271.4,0,test
APDA-ROADMAP-POS-0743,25.75408,91.90048,2.6,32.25,95.73,157.41,362.77,0.411,0.195,1320.8,40.35,34.8,1,test
APDA-ROADMAP-POS-0864,25.4458,92.19677,11.44,26.7,159.29,265.53,456.7,0.421,0.231,1041.3,31.25,239.4,1,test
APDA-ROADMAP-NEG-0599,25.39374,93.7777,0.47,6.51,11.04,15.21,30.31,0.08,-0.026,577.4,0.39,68.0,0,test
APDA-ROADMAP-NEG-0715,27.19955,92.14046,0.07,6.17,15.76,22.93,57.64,0.163,-0.04,298.2,2.61,130.6,0,test
APDA-ROADMAP-NEG-0485,25.30392,90.40944,0.36,7.81,12.24,15.47,22.45,0.08,-0.041,263.0,3.17,170.1,0,test
APDA-ROADMAP-POS-0892,27.33037,88.61214,12.05,39.34,84.41,145.24,381.89,0.49,0.161,1505.8,39.67,352.2,1,test
APDA-ROADMAP-NEG-0578,24.04189,92.37089,0.11,8.03,22.26,28.9,44.36,0.08,-0.081,247.0,11.16,234.1,0,test
APDA-ROADMAP-NEG-0039,25.48434,93.8219,0.33,4.68,5.49,7.26,24.25,0.28,-0.071,84.1,2.81,194.5,0,test
APDA-ROADMAP-POS-0207,25.0688,93.15541,29.45,47.08,171.88,283.64,394.4,0.462,0.193,1173.2,38.92,156.5,1,test
APDA-ROADMAP-POS-0393,27.18332,88.35666,6.9,30.75,124.9,167.95,313.74,0.458,0.184,1416.7,28.43,287.3,1,test
APDA-ROADMAP-POS-0795,27.58538,91.86398,2.39,45.35,155.93,304.14,358.24,0.35,0.194,1624.1,23.74,170.2,1,test
APDA-ROADMAP-POS-0871,27.69408,88.58717,20.77,51.13,163.04,311.59,525.58,0.483,0.173,1749.5,38.28,148.9,1,test
APDA-ROADMAP-POS-0398,23.7299,92.71715,13.02,30.31,166.39,322.12,476.93,0.454,0.178,727.2,20.69,193.8,1,test
APDA-ROADMAP-POS-0767,25.07814,93.15445,2.52,27.49,144.56,184.66,341.8,0.417,0.161,1020.7,41.51,237.7,1,test
APDA-ROADMAP-NEG-0842,24.9941,91.29774,0.7,5.64,16.28,16.5,21.49,0.255,-0.091,762.8,5.08,39.4,0,test
APDA-ROADMAP-NEG-0242,25.45152,91.4795,0.38,1.39,11.96,19.1,29.9,0.094,-0.061,171.2,8.87,52.1,0,test
APDA-ROADMAP-NEG-0029,25.87192,91.41665,0.78,4.38,4.99,18.41,39.26,0.146,-0.018,255.6,4.32,287.6,0,test
APDA-ROADMAP-NEG-0793,26.95695,88.80217,0.08,1.97,6.25,28.48,60.52,0.08,-0.074,620.3,1.78,256.1,0,test
APDA-ROADMAP-POS-0643,25.75915,91.90123,30.81,70.47,171.57,254.64,304.5,0.343,0.119,1232.4,40.09,171.0,1,test
APDA-ROADMAP-NEG-0892,26.95694,88.34148,2.85,7.45,16.66,22.13,54.85,0.183,0.008,106.5,3.41,185.3,0,test
APDA-ROADMAP-POS-0613,27.17898,88.35688,9.86,56.42,196.92,320.88,408.61,0.32,0.197,1655.7,46.84,220.5,1,test
APDA-ROADMAP-NEG-0763,26.08836,92.14841,0.61,2.7,12.0,36.97,43.16,0.234,-0.055,257.7,3.31,239.7,0,test
APDA-ROADMAP-POS-0961,25.53284,91.87138,8.12,53.57,174.21,240.23,330.85,0.32,0.164,1232.9,42.57,339.3,1,test
APDA-ROADMAP-NEG-0571,27.49085,88.88736,0.21,2.99,16.67,33.83,34.64,0.158,0.051,645.3,1.12,159.4,0,test
APDA-ROADMAP-POS-0726,25.18196,93.02817,15.23,35.39,81.13,164.93,413.2,0.366,0.102,1012.6,32.48,214.9,1,test
APDA-ROADMAP-POS-0684,25.43815,92.19184,2.37,27.09,60.97,184.53,369.21,0.393,0.245,1139.2,31.96,151.6,1,test
APDA-ROADMAP-POS-0099,25.67283,94.11643,12.85,37.6,150.27,317.64,419.59,0.342,0.293,1176.0,26.97,208.6,1,test
APDA-ROADMAP-POS-0805,25.59986,90.5819,15.95,72.37,129.41,251.13,451.92,0.364,0.156,1106.8,34.75,283.5,1,test
APDA-ROADMAP-NEG-0752,27.49812,88.40587,0.05,5.77,16.39,19.78,21.76,0.22,-0.018,532.5,1.04,288.4,0,test
APDA-ROADMAP-NEG-0598,24.17616,93.11906,0.1,4.84,5.49,13.19,39.88,0.08,-0.041,475.2,6.9,305.2,0,test
APDA-ROADMAP-POS-0407,25.07063,93.15297,8.88,32.79,96.72,206.21,403.45,0.405,0.155,1157.1,43.11,160.6,1,test
APDA-ROADMAP-POS-0503,25.75889,91.90786,7.18,29.88,141.14,184.6,258.24,0.32,0.163,897.4,41.11,179.7,1,test
APDA-ROADMAP-NEG-0072,27.80646,89.0326,1.08,2.51,11.91,33.55,61.67,0.149,-0.015,494.9,5.96,305.8,0,test
APDA-ROADMAP-NEG-0057,24.36106,93.93091,0.65,4.5,17.19,29.89,57.28,0.236,0.017,162.0,15.0,177.3,0,test
APDA-ROADMAP-POS-0930,26.01205,93.4222,17.14,72.0,173.83,316.48,437.42,0.439,0.167,1158.6,47.57,62.4,1,test
APDA-ROADMAP-POS-0780,27.04225,88.2672,13.15,69.6,125.81,277.2,359.56,0.355,0.177,1687.0,33.53,237.3,1,test
APDA-ROADMAP-POS-0201,25.53434,91.86423,14.2,43.5,83.45,145.64,273.23,0.518,0.189,1074.5,44.48,225.9,1,test
APDA-ROADMAP-POS-0135,27.58316,91.86017,3.08,39.74,138.33,185.2,310.1,0.421,0.194,1700.3,42.8,215.6,1,test
APDA-ROADMAP-NEG-0052,27.55539,89.0199,0.78,5.14,9.58,20.56,50.17,0.28,-0.072,256.7,1.93,125.4,0,test
APDA-ROADMAP-POS-0041,25.53734,91.86726,14.75,48.49,78.69,134.38,355.56,0.489,0.214,945.4,35.13,146.1,1,test
APDA-ROADMAP-NEG-0018,23.47845,92.34525,0.07,0.61,5.2,25.42,48.72,0.188,-0.017,104.1,0.45,312.6,0,test
APDA-ROADMAP-POS-0231,27.69445,88.58531,8.53,28.29,132.02,276.49,474.22,0.472,0.14,1567.1,39.17,228.5,1,test
APDA-ROADMAP-NEG-0514,27.03971,92.78814,0.63,4.6,16.34,37.85,62.79,0.28,-0.004,809.9,2.58,61.3,0,test
APDA-ROADMAP-NEG-0797,24.54139,93.31653,0.22,4.76,6.5,7.9,24.98,0.205,-0.021,463.2,1.07,355.2,0,test
APDA-ROADMAP-POS-0379,25.67603,94.11736,6.35,55.09,191.38,280.28,457.51,0.404,0.215,1251.2,31.64,177.0,1,test
APDA-ROADMAP-POS-0289,26.17612,91.75879,7.52,31.25,139.34,261.25,333.77,0.441,0.096,1112.2,29.41,215.2,1,test
APDA-ROADMAP-POS-0419,25.67463,94.11574,3.41,59.58,128.84,267.51,453.3,0.424,0.14,1270.0,35.55,189.7,1,test
APDA-ROADMAP-NEG-0699,26.17127,94.499,0.39,7.2,7.51,10.68,31.7,0.133,-0.056,570.8,11.92,39.5,0,test
APDA-ROADMAP-POS-0392,27.33237,88.61837,12.09,54.13,151.15,294.01,543.85,0.32,0.26,1645.0,44.89,225.2,1,test
APDA-ROADMAP-POS-0593,27.18737,88.35702,7.36,26.93,65.52,209.72,402.32,0.483,0.233,1461.3,41.47,233.6,1,test
APDA-ROADMAP-NEG-0523,25.56742,92.24423,0.1,6.28,11.6,28.65,63.59,0.147,-0.108,303.9,4.56,22.3,0,test
APDA-ROADMAP-NEG-0163,26.01805,91.62732,0.02,6.87,14.25,29.72,46.82,0.08,-0.042,599.3,0.91,87.9,0,test
APDA-ROADMAP-NEG-0087,24.92276,92.8605,1.63,7.04,17.62,21.43,33.56,0.101,-0.024,296.6,1.38,327.1,0,test
APDA-ROADMAP-NEG-0496,27.42893,93.93156,0.57,8.39,21.32,33.88,63.15,0.28,-0.049,580.9,3.18,146.9,0,test
APDA-ROADMAP-POS-0648,24.83132,92.805,6.11,42.1,184.09,363.81,505.91,0.401,0.143,637.0,29.7,201.1,1,test
APDA-ROADMAP-NEG-0153,27.41303,88.19858,1.26,9.15,16.31,36.26,46.31,0.262,-0.014,495.4,3.75,149.8,0,test
APDA-ROADMAP-NEG-0368,24.56283,92.33635,1.13,1.2,3.57,26.54,46.22,0.12,-0.029,396.7,0.57,319.4,0,test
APDA-ROADMAP-POS-0521,25.53305,91.87131,4.06,28.6,141.51,270.62,443.16,0.367,0.19,1072.9,29.23,148.2,1,test
APDA-ROADMAP-NEG-0863,25.43255,91.43975,0.54,7.67,21.43,41.61,45.88,0.145,-0.018,514.9,5.01,78.2,0,test
APDA-ROADMAP-POS-0065,25.59994,90.58815,10.69,42.25,98.55,167.72,365.54,0.462,0.232,1075.3,43.87,165.7,1,test
APDA-ROADMAP-NEG-0837,24.42635,93.96473,0.08,5.02,12.67,18.79,50.04,0.216,-0.103,448.1,2.85,19.9,0,test
APDA-ROADMAP-POS-0015,27.58171,91.87051,5.43,61.88,111.74,191.6,263.86,0.37,0.152,2035.8,27.88,52.6,1,test
APDA-ROADMAP-NEG-0181,26.00719,91.66942,2.06,2.21,13.82,16.36,35.26,0.11,-0.044,705.3,0.12,293.4,0,test
APDA-ROADMAP-NEG-0065,25.7998,90.4209,0.28,2.52,6.46,20.17,34.15,0.144,-0.062,736.3,2.48,16.5,0,test
APDA-ROADMAP-POS-0493,27.18367,88.36088,4.77,37.17,173.02,238.29,307.97,0.32,0.264,1569.5,25.77,199.7,1,test
APDA-ROADMAP-POS-0380,27.03757,88.2606,26.49,67.31,180.94,311.09,499.51,0.32,0.268,1690.0,35.08,111.2,1,test
APDA-ROADMAP-POS-0188,24.82734,92.79981,3.17,20.75,152.79,313.3,425.17,0.393,0.134,558.4,33.67,145.4,1,test
APDA-ROADMAP-POS-0764,25.43979,92.19632,18.38,52.06,184.29,270.08,455.53,0.536,0.16,1285.2,46.31,224.8,1,test
APDA-ROADMAP-POS-0217,24.79322,93.6846,11.28,30.38,165.47,246.81,376.15,0.454,0.094,428.4,39.34,159.1,1,test
APDA-ROADMAP-POS-0792,27.33535,88.60755,21.68,64.66,182.32,333.47,564.87,0.516,0.2,1534.4,35.53,157.0,1,test
APDA-ROADMAP-NEG-0077,25.23592,93.94329,0.16,7.4,14.16,34.24,44.72,0.116,-0.08,750.3,0.72,239.9,0,test
APDA-ROADMAP-POS-0879,25.67194,94.10803,9.16,67.42,156.34,223.01,319.88,0.463,0.195,1231.2,34.9,225.5,1,test
APDA-ROADMAP-POS-0338,23.73043,92.71823,5.46,35.81,134.28,299.1,476.1,0.443,0.113,303.9,40.08,1.4,1,test
APDA-ROADMAP-NEG-0773,27.48299,88.74317,0.03,6.22,8.18,12.56,25.39,0.126,-0.072,147.5,2.55,64.9,0,test
APDA-ROADMAP-POS-0720,27.03629,88.26324,4.84,48.56,146.07,203.47,380.81,0.458,0.208,1660.3,38.04,335.3,1,test
APDA-ROADMAP-NEG-0749,25.90274,91.54847,1.3,5.6,9.73,10.32,17.86,0.15,0.005,446.0,3.65,112.6,0,test
APDA-ROADMAP-POS-0296,27.10228,93.62013,3.6,22.47,75.36,179.14,414.48,0.483,0.217,1821.7,40.6,209.7,1,test
APDA-ROADMAP-NEG-0726,25.0323,92.70974,0.98,1.95,5.4,14.53,49.18,0.121,-0.042,346.9,0.23,236.1,0,test
APDA-ROADMAP-NEG-0017,24.45702,94.1774,0.98,8.72,18.53,26.36,40.28,0.251,-0.048,256.8,2.32,273.6,0,test
APDA-ROADMAP-NEG-0276,27.57044,93.96172,1.68,9.47,10.66,20.37,43.72,0.125,-0.101,292.2,0.41,95.8,0,test
APDA-ROADMAP-NEG-0751,28.1433,88.12277,1.04,5.15,12.1,14.73,22.3,0.1,-0.023,677.1,13.66,346.0,0,test
APDA-ROADMAP-NEG-0486,25.60636,92.66511,0.14,0.21,13.34,20.7,36.29,0.08,0.011,731.0,2.52,219.7,0,test
APDA-ROADMAP-POS-0456,27.10108,93.60772,16.16,72.5,206.94,289.76,419.76,0.458,0.248,1476.3,34.78,171.6,1,test
APDA-ROADMAP-NEG-0997,24.29726,93.41782,0.56,7.42,11.21,31.89,53.89,0.191,0.004,195.6,6.28,291.5,0,test
APDA-ROADMAP-POS-0816,27.09767,93.61363,24.72,84.56,157.47,221.48,439.13,0.467,0.208,1773.3,38.45,202.3,1,test
APDA-ROADMAP-NEG-0887,25.35762,92.69788,0.04,0.32,2.57,18.43,43.86,0.185,-0.001,813.4,1.28,246.3,0,test
APDA-ROADMAP-POS-0270,26.01374,93.41582,13.12,58.18,198.63,295.74,417.57,0.431,0.157,633.4,40.26,178.7,1,test
APDA-ROADMAP-POS-0996,27.1004,93.61323,25.46,77.03,202.22,345.23,543.04,0.444,0.211,1768.9,40.72,217.4,1,test
APDA-ROADMAP-POS-0202,25.30267,91.70799,30.21,58.54,130.04,280.74,505.18,0.434,0.305,1196.8,48.85,152.9,1,test
APDA-ROADMAP-POS-0162,25.30119,91.71372,2.0,53.67,103.91,183.61,311.45,0.375,0.195,823.5,31.1,148.6,1,test
APDA-ROADMAP-NEG-0580,27.34279,87.97935,0.12,6.7,9.18,29.14,49.69,0.12,-0.12,500.2,15.0,111.5,0,test
APDA-ROADMAP-POS-0730,26.01654,93.42143,9.4,55.06,86.66,235.58,312.33,0.404,0.216,1271.6,39.54,234.3,1,test
APDA-ROADMAP-POS-0402,25.30037,91.71068,15.18,70.03,143.37,275.49,397.19,0.496,0.191,1341.4,39.18,236.8,1,test
APDA-ROADMAP-POS-0703,25.75658,91.90241,9.53,41.21,185.58,343.96,445.58,0.441,0.193,884.1,34.16,211.7,1,test
APDA-ROADMAP-NEG-0501,25.86622,92.29929,2.6,9.7,16.41,21.17,28.28,0.198,-0.096,787.3,6.04,231.1,0,test
APDA-ROADMAP-NEG-0846,25.3752,92.69545,0.34,2.86,17.34,28.75,57.96,0.28,-0.034,647.6,10.9,308.0,0,test
APDA-ROADMAP-NEG-0796,26.93077,93.82815,0.73,6.04,19.69,29.91,48.31,0.08,0.009,128.7,15.0,38.4,0,test
APDA-ROADMAP-NEG-0130,25.54988,93.78341,1.39,5.32,10.52,11.9,14.16,0.178,-0.078,836.3,2.29,24.8,0,test
APDA-ROADMAP-POS-0566,25.18163,93.01747,9.3,47.97,104.84,226.1,311.89,0.472,0.173,1359.5,45.43,183.2,1,test
APDA-ROADMAP-NEG-0414,26.90439,91.94693,3.61,7.57,20.06,33.24,42.32,0.28,-0.007,502.3,6.02,280.8,0,test
APDA-ROADMAP-NEG-0022,25.53252,91.54004,0.42,3.34,17.18,23.72,29.61,0.202,-0.009,134.8,0.8,114.0,0,test
APDA-ROADMAP-NEG-0026,25.35898,93.29991,1.05,6.37,11.8,24.31,34.55,0.091,-0.053,484.1,9.93,35.7,0,test
APDA-ROADMAP-NEG-0412,27.50968,88.44201,1.37,5.7,9.63,10.89,29.87,0.162,-0.07,707.3,0.61,296.6,0,test
APDA-ROADMAP-NEG-0896,26.64065,93.94103,1.78,6.36,10.13,19.41,27.56,0.08,-0.043,819.9,2.75,84.2,0,test
APDA-ROADMAP-NEG-0586,24.70655,93.43395,1.41,1.64,3.44,23.48,40.56,0.08,-0.083,103.1,1.62,280.2,0,test
