sample_id,coolr_event_id,event_date,state,district,latitude,longitude,landslide_category,trigger_mechanism,landslide,copernicus_elevation_m,copernicus_slope_deg,copernicus_aspect_deg,copernicus_plan_curvature,copernicus_profile_curvature,copernicus_twi,gpm_imerg_rainfall_1d_mm,gpm_imerg_rainfall_3d_mm,gpm_imerg_rainfall_7d_mm,gpm_imerg_peak_intensity_mm_h,smap_surface_moisture_m3m3,smap_rootzone_moisture_m3m3,smap_soil_saturation_ratio,data_source_events,data_source_rainfall,data_source_moisture,data_source_terrain,split
APDA-V1-NEG-00533,NONE_ABSENCE_CONTROL,2021-04-09,Meghalaya,West Garo Hills,25.43129,90.06368,none,none,0,1226.2,0.25,356.7,-0.00054,-0.00519,8.94,1.75,1.9,26.95,0.29,0.044,0.04,0.097,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00223,NONE_ABSENCE_CONTROL,2022-12-28,Manipur,Imphal East,24.68213,94.02668,none,none,0,1227.3,0.1,275.2,0.02275,-0.01179,9.46,0.47,16.12,49.64,0.08,0.226,0.208,0.469,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00628,COOLR-IN-NER-008-INST-628,2022-05-15,Assam,Dima Hasao,25.07492,93.1558,debris_flow,monsoon_rain,1,1303.6,27.53,211.3,-0.06337,0.08468,6.39,103.3,226.79,437.25,20.88,0.477,0.425,0.921,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00633,COOLR-IN-NER-013-INST-633,2022-07-01,Sikkim,East Sikkim,27.33463,88.61706,rockfall,heavy_rain,1,3668.0,43.9,143.0,-0.08532,0.02303,5.48,50.82,121.84,214.03,12.51,0.473,0.44,0.927,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00557,NONE_ABSENCE_CONTROL,2021-09-30,Meghalaya,West Garo Hills,25.48586,90.29383,none,none,0,1543.9,8.82,146.0,-0.00666,-0.00044,5.83,3.27,26.61,67.12,0.54,0.215,0.198,0.508,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00499,NONE_ABSENCE_CONTROL,2023-11-18,Assam,Dibrugarh,27.62783,95.04401,none,none,0,1710.5,7.31,90.4,-0.01085,0.01242,6.21,0.04,4.34,48.6,0.01,0.155,0.143,0.348,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00712,NONE_ABSENCE_CONTROL,2021-07-23,West Bengal,Jalpaiguri,26.4846,88.73281,none,none,0,1766.7,10.9,221.2,-0.01756,0.00954,6.27,0.64,2.77,20.44,0.11,0.211,0.194,0.472,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00505,NONE_ABSENCE_CONTROL,2022-04-11,Assam,Kamrup Metro,26.01983,91.76154,none,none,0,1274.9,8.42,194.6,-0.00931,-0.0106,5.67,4.08,22.17,52.1,0.68,0.11,0.101,0.229,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-NEG-00634,NONE_ABSENCE_CONTROL,2023-08-23,Assam,Nagaon,26.43927,92.82682,none,none,0,1896.7,4.35,112.6,0.02679,-0.01381,7.15,5.18,29.02,70.58,0.86,0.183,0.169,0.43,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-NEG-00046,NONE_ABSENCE_CONTROL,2023-06-09,Tripura,West Tripura,23.9218,91.1345,none,none,0,702.0,6.76,220.2,0.0247,-0.02334,6.79,30.0,40.27,57.02,5.0,0.116,0.107,0.235,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00646,COOLR-IN-NER-026-INST-646,2023-07-18,Nagaland,Kohima,25.67432,94.10909,translational_slide,continuous_rain,1,641.9,23.6,204.3,-0.03381,0.0322,6.09,38.15,190.66,365.43,13.99,0.435,0.401,0.807,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00263,NONE_ABSENCE_CONTROL,2021-02-23,Manipur,Imphal East,24.67837,93.93916,none,none,0,293.2,4.15,208.6,-0.00369,0.00874,7.03,0.18,17.37,39.34,0.03,0.031,0.029,0.065,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00557,COOLR-IN-NER-030-INST-557,2021-10-17,West Bengal,Darjeeling,27.04071,88.26025,rotational_slide,post_monsoon_deluge,1,2583.9,40.06,341.3,-0.0149,0.03029,5.4,47.23,169.92,248.67,15.73,0.387,0.345,0.766,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00682,COOLR-IN-NER-031-INST-682,2023-10-15,West Bengal,Kalimpong,27.06153,88.4716,debris_flow,teesta_river_erosion,1,1827.9,40.97,40.1,-0.0427,0.06189,5.23,65.47,259.62,556.73,19.32,0.453,0.415,0.867,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00578,COOLR-IN-NER-020-INST-578,2022-06-23,Manipur,Noney,24.78491,93.68445,massive_debris_slide,unprecedented_continuous_rain,1,1342.9,35.95,159.4,-0.05743,-0.0025,6.29,72.89,217.76,333.88,20.27,0.457,0.396,0.801,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00360,NONE_ABSENCE_CONTROL,2023-11-19,West Bengal,Jalpaiguri,26.39213,88.70131,none,none,0,1105.0,10.9,184.2,-0.0014,-0.00201,5.44,0.24,18.99,23.53,0.04,0.113,0.104,0.252,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00517,NONE_ABSENCE_CONTROL,2021-12-06,Meghalaya,West Garo Hills,25.48127,90.11331,none,none,0,762.1,3.86,165.7,-0.00291,-0.0137,7.69,0.28,21.93,66.69,0.05,0.09,0.083,0.2,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00434,NONE_ABSENCE_CONTROL,2022-08-26,Assam,Nagaon,26.24294,92.80639,none,none,0,1748.3,3.0,358.8,-0.01432,-0.00043,7.8,1.61,1.74,19.93,0.27,0.239,0.22,0.479,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00525,COOLR-IN-NER-029-INST-525,2022-06-04,Tripura,Dhalai,23.8554,91.95376,shallow_slide,heavy_rain,1,1098.3,29.75,347.9,-0.02039,0.04816,6.35,73.18,288.12,556.76,18.1,0.37,0.32,0.68,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-NEG-00310,NONE_ABSENCE_CONTROL,2022-09-27,Tripura,West Tripura,23.82422,91.39747,none,none,0,1376.2,2.66,231.3,-0.00673,0.00322,7.64,5.77,13.67,38.64,0.96,0.132,0.121,0.308,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00541,COOLR-IN-NER-014-INST-541,2021-09-03,Sikkim,South Sikkim,27.18411,88.35842,rotational_slide,monsoon_rain,1,1504.9,34.01,245.6,-0.06054,0.06051,5.37,59.96,160.55,282.26,13.06,0.511,0.464,0.937,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00445,NONE_ABSENCE_CONTROL,2021-04-21,Meghalaya,West Garo Hills,25.38444,90.19427,none,none,0,698.4,4.16,256.6,-0.00351,0.00211,7.18,0.38,13.92,30.01,0.06,0.302,0.278,0.604,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00749,COOLR-IN-NER-005-INST-749,2020-09-27,Meghalaya,East Garo Hills,25.59751,90.58398,debris_flow,tropical_cyclone,1,1625.3,34.81,208.6,-0.02155,0.02006,5.94,66.71,245.59,483.25,13.58,0.478,0.423,0.847,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00637,NONE_ABSENCE_CONTROL,2022-09-14,Meghalaya,West Garo Hills,25.59469,90.20621,none,none,0,991.1,2.65,119.3,-0.01619,-0.00114,7.69,13.56,28.41,52.84,2.26,0.102,0.094,0.213,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00485,COOLR-IN-NER-020-INST-485,2022-06-20,Manipur,Noney,24.78346,93.67128,massive_debris_slide,unprecedented_continuous_rain,1,448.1,41.36,164.3,-0.03314,0.0357,5.66,55.97,120.48,354.49,17.83,0.398,0.341,0.767,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-POS-00096,COOLR-IN-NER-003-INST-96,2023-07-02,Meghalaya,Ri-Bhoi,25.75318,91.89649,rockfall,continuous_rain,1,1841.0,28.45,171.5,-0.0032,0.04544,5.83,63.21,271.41,396.25,13.22,0.424,0.393,0.785,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00271,NONE_ABSENCE_CONTROL,2023-06-07,Manipur,Imphal East,24.68831,93.88227,none,none,0,1003.0,0.42,247.9,0.00375,-0.00708,8.29,16.06,34.61,57.23,2.68,0.246,0.226,0.518,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00564,COOLR-IN-NER-006-INST-564,2024-05-18,Meghalaya,East Khasi Hills,25.56896,91.87732,shallow_slide,cyclone_remnants,1,1721.2,51.77,207.8,-0.00183,0.01013,5.3,71.0,279.45,378.16,13.32,0.36,0.304,0.68,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00515,NONE_ABSENCE_CONTROL,2023-12-28,Assam,Dibrugarh,27.5998,94.94126,none,none,0,1988.6,14.01,87.4,-0.00092,-0.01163,5.35,2.51,15.84,44.9,0.42,0.156,0.144,0.318,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00743,COOLR-IN-NER-030-INST-743,2021-10-12,West Bengal,Darjeeling,27.04101,88.26196,rotational_slide,post_monsoon_deluge,1,3000.4,31.65,216.7,-0.04798,0.02862,5.54,116.95,303.37,427.73,30.21,0.415,0.366,0.723,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00114,NONE_ABSENCE_CONTROL,2021-03-25,Assam,Nagaon,26.28628,92.56199,none,none,0,939.9,13.36,28.5,0.00529,0.00288,5.72,1.17,17.54,20.81,0.19,0.107,0.099,0.217,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00142,NONE_ABSENCE_CONTROL,2021-04-09,Tripura,West Tripura,23.79977,91.2118,none,none,0,642.8,0.36,135.5,0.01316,0.0011,9.24,2.21,2.53,34.2,0.37,0.119,0.11,0.244,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00289,NONE_ABSENCE_CONTROL,2021-10-06,Assam,Kamrup Metro,26.00696,91.56052,none,none,0,1455.7,7.39,21.1,0.01125,0.00167,7.02,2.01,23.48,31.78,0.34,0.227,0.208,0.473,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00207,COOLR-IN-NER-021-INST-207,2021-07-21,Manipur,Senapati,25.27067,94.02247,translational_slide,monsoon_rain,1,1674.7,33.1,268.9,-0.01474,0.04763,6.48,112.83,277.65,504.51,16.03,0.389,0.348,0.68,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00393,COOLR-IN-NER-021-INST-393,2021-07-29,Manipur,Senapati,25.26459,94.02627,translational_slide,monsoon_rain,1,1353.6,34.88,210.3,-0.02432,0.04608,6.18,226.76,371.52,520.46,42.64,0.437,0.401,0.895,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00045,NONE_ABSENCE_CONTROL,2023-01-19,Meghalaya,West Garo Hills,25.58491,90.16775,none,none,0,1731.1,0.49,254.7,0.01133,0.01264,8.75,2.25,27.1,61.69,0.37,0.096,0.088,0.198,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00121,NONE_ABSENCE_CONTROL,2023-10-04,Assam,Kamrup Metro,26.28054,91.77996,none,none,0,751.1,16.0,170.8,0.00496,0.02164,5.5,6.23,20.66,40.47,1.04,0.18,0.166,0.405,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00398,COOLR-IN-NER-026-INST-398,2023-07-16,Nagaland,Kohima,25.67646,94.113,translational_slide,continuous_rain,1,1729.8,35.01,334.0,-0.08,0.02628,6.38,64.0,134.49,314.83,16.7,0.527,0.498,0.975,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00017,NONE_ABSENCE_CONTROL,2023-05-23,Assam,Kamrup Metro,26.22823,91.80845,none,none,0,1673.1,1.63,301.6,-0.0211,0.00085,7.97,15.09,26.24,53.01,2.52,0.107,0.098,0.223,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00627,NONE_ABSENCE_CONTROL,2023-07-20,Assam,Dibrugarh,27.52562,94.97827,none,none,0,3707.3,9.01,63.6,0.00337,0.00603,5.85,14.63,17.44,43.04,2.44,0.144,0.132,0.298,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00492,NONE_ABSENCE_CONTROL,2022-04-17,Meghalaya,Ri-Bhoi,25.89532,91.95403,none,none,0,1348.6,2.09,145.4,-0.00146,-0.00965,7.75,0.39,7.81,45.79,0.06,0.216,0.198,0.486,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00279,NONE_ABSENCE_CONTROL,2021-08-28,Manipur,Imphal East,24.75418,94.05083,none,none,0,1176.2,0.43,118.6,0.00077,0.00991,9.7,7.44,25.36,41.99,1.24,0.199,0.183,0.404,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00643,COOLR-IN-NER-023-INST-643,2024-05-26,Mizoram,Aizawl,23.73148,92.71419,stone_quarry_collapse,cyclone_remal_deluge,1,909.6,29.86,145.0,-0.03915,0.04783,6.63,47.21,176.17,420.91,11.94,0.384,0.346,0.791,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00613,COOLR-IN-NER-024-INST-613,2022-06-19,Mizoram,Lunglei,22.88654,92.73956,mudslide,monsoon_rain,1,357.6,33.08,191.9,-0.03283,0.07622,6.37,186.01,384.82,539.71,49.14,0.482,0.444,0.89,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00211,NONE_ABSENCE_CONTROL,2023-01-22,Assam,Dibrugarh,27.55132,94.94535,none,none,0,2819.4,3.25,90.6,-0.01143,-0.00616,6.05,0.91,25.85,63.95,0.15,0.158,0.145,0.341,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00726,COOLR-IN-NER-013-INST-726,2022-07-01,Sikkim,East Sikkim,27.3334,88.616,rockfall,heavy_rain,1,2992.7,25.34,194.0,0.0078,0.04065,5.21,189.67,308.42,378.75,33.3,0.431,0.399,0.853,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00684,COOLR-IN-NER-002-INST-684,2022-06-06,Meghalaya,East Khasi Hills,25.3012,91.71079,mudslide,downpour,1,1374.9,35.63,169.6,-0.0984,0.05869,5.21,35.0,157.85,455.96,14.05,0.412,0.371,0.817,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00099,COOLR-IN-NER-006-INST-99,2024-06-08,Meghalaya,East Khasi Hills,25.56317,91.87929,shallow_slide,cyclone_remnants,1,1040.1,49.24,63.5,0.01343,0.01136,5.72,54.95,173.53,253.98,12.02,0.378,0.342,0.68,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00055,NONE_ABSENCE_CONTROL,2023-08-31,Manipur,Imphal East,24.85012,93.79563,none,none,0,750.4,1.17,250.9,0.01756,-0.01127,7.67,0.55,16.5,48.49,0.09,0.312,0.287,0.626,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00407,COOLR-IN-NER-004-INST-407,2021-08-09,Meghalaya,West Jaintia Hills,25.44293,92.18983,translational_slide,monsoon_rain,1,869.8,42.86,225.0,-0.02402,0.06306,4.58,46.17,155.71,291.84,11.81,0.415,0.376,0.784,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00503,COOLR-IN-NER-007-INST-503,2022-05-13,Assam,Dima Hasao,25.18847,93.02508,rotational_slide,torrential_rain,1,1071.0,35.74,139.1,-0.07844,0.05571,6.27,63.27,191.12,322.3,12.54,0.484,0.46,0.98,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00322,NONE_ABSENCE_CONTROL,2023-07-20,Assam,Nagaon,26.255,92.69702,none,none,0,787.4,3.8,121.3,-0.00853,0.00541,7.19,8.98,32.17,35.43,1.5,0.258,0.237,0.517,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-NEG-00307,NONE_ABSENCE_CONTROL,2021-11-02,Assam,Dibrugarh,27.62491,95.06717,none,none,0,3774.5,3.28,166.7,0.00754,0.00653,7.56,1.11,5.18,48.99,0.18,0.204,0.188,0.472,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00180,NONE_ABSENCE_CONTROL,2021-06-02,Meghalaya,Ri-Bhoi,25.86339,91.82565,none,none,0,640.0,8.82,137.9,0.01052,-0.00983,6.74,2.09,13.78,48.33,0.35,0.125,0.115,0.276,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00030,NONE_ABSENCE_CONTROL,2021-06-10,Tripura,West Tripura,23.94348,91.39771,none,none,0,920.9,16.0,77.6,-0.00369,0.00888,4.71,7.08,29.63,56.27,1.18,0.335,0.308,0.693,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00201,COOLR-IN-NER-015-INST-201,2020-08-15,Sikkim,West Sikkim,27.28625,88.24496,translational_slide,continuous_rain,1,2536.0,44.51,180.2,-0.03619,0.01235,5.05,35.0,156.04,285.65,13.6,0.444,0.41,0.861,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00135,COOLR-IN-NER-011-INST-135,2021-07-03,Assam,Karbi Anglong,26.01437,93.42505,debris_flow,continuous_rain,1,1872.2,28.34,192.5,0.00547,0.08279,5.8,91.48,213.17,294.09,18.45,0.435,0.393,0.894,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00302,NONE_ABSENCE_CONTROL,2022-01-12,Tripura,West Tripura,23.6993,91.18304,none,none,0,1375.1,4.3,354.6,0.0045,-0.01178,7.5,4.9,15.05,21.98,0.82,0.093,0.085,0.215,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00041,COOLR-IN-NER-010-INST-41,2023-08-11,Assam,Kamrup Metropolitan,26.17374,91.76391,shallow_slide,urban_downpour,1,1845.5,33.75,197.5,-0.06289,0.05372,5.9,145.22,231.46,518.09,34.01,0.5,0.438,0.901,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-NEG-00268,NONE_ABSENCE_CONTROL,2022-08-28,Meghalaya,Ri-Bhoi,25.77779,91.81848,none,none,0,1190.0,2.8,261.0,0.02386,-0.002,6.56,19.12,28.39,51.08,3.19,0.111,0.102,0.253,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00231,COOLR-IN-NER-014-INST-231,2021-09-13,Sikkim,South Sikkim,27.18425,88.3538,rotational_slide,monsoon_rain,1,3188.1,35.39,288.0,-0.05801,0.01301,5.82,63.74,193.67,429.4,16.93,0.371,0.322,0.68,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-POS-00379,COOLR-IN-NER-007-INST-379,2022-05-05,Assam,Dima Hasao,25.18568,93.02712,rotational_slide,torrential_rain,1,871.8,37.45,201.5,-0.05752,0.00133,4.93,116.65,278.4,418.78,27.48,0.458,0.418,0.941,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00289,COOLR-IN-NER-010-INST-289,2023-07-27,Assam,Kamrup Metropolitan,26.17252,91.75833,shallow_slide,urban_downpour,1,799.0,28.57,184.7,-0.05265,0.02051,5.5,80.27,147.89,436.75,11.77,0.502,0.466,0.949,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00419,COOLR-IN-NER-016-INST-419,2023-06-10,Arunachal Pradesh,West Kameng,27.35448,92.41718,rockfall,cloudburst,1,2180.6,23.92,160.3,0.00447,0.02226,6.4,114.4,234.93,527.24,17.72,0.511,0.471,0.949,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00392,COOLR-IN-NER-020-INST-392,2022-06-16,Manipur,Noney,24.78498,93.68185,massive_debris_slide,unprecedented_continuous_rain,1,516.8,28.42,203.9,-0.02375,0.0574,5.79,70.04,183.39,273.18,18.55,0.431,0.394,0.874,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00593,COOLR-IN-NER-004-INST-593,2021-07-30,Meghalaya,West Jaintia Hills,25.44158,92.19359,translational_slide,monsoon_rain,1,612.6,27.49,166.8,-0.04198,-0.04005,6.66,40.16,149.05,416.35,9.71,0.423,0.375,0.815,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00413,NONE_ABSENCE_CONTROL,2022-01-01,Meghalaya,West Garo Hills,25.63496,90.25623,none,none,0,905.5,3.62,342.6,-0.00648,0.00018,7.57,1.75,18.94,53.65,0.29,0.115,0.106,0.232,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00337,NONE_ABSENCE_CONTROL,2022-09-08,Assam,Kamrup Metro,26.17951,91.8347,none,none,0,1846.0,7.48,306.3,-0.00421,0.01575,6.7,5.98,13.27,57.12,1.0,0.172,0.158,0.348,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00648,COOLR-IN-NER-028-INST-648,2020-08-28,Nagaland,Phek,25.69167,94.50119,debris_flow,monsoon_rain,1,1923.0,35.02,207.7,-0.08192,0.00675,5.53,179.78,231.6,541.06,28.73,0.458,0.421,0.92,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00403,NONE_ABSENCE_CONTROL,2023-06-23,Assam,Dibrugarh,27.50811,94.8456,none,none,0,2906.8,5.02,120.2,0.00173,0.01061,7.01,16.4,24.65,54.3,2.73,0.152,0.14,0.356,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00618,NONE_ABSENCE_CONTROL,2022-08-22,Assam,Nagaon,26.44764,92.73797,none,none,0,1212.9,4.47,76.8,0.00139,-0.00456,7.04,5.31,6.11,25.24,0.88,0.207,0.191,0.442,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00521,COOLR-IN-NER-025-INST-521,2021-08-09,Mizoram,Champhai,23.46924,93.32504,debris_flow,continuous_rain,1,618.4,29.93,160.7,0.02362,-0.00596,6.13,78.72,277.69,573.8,22.03,0.463,0.422,0.911,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00065,COOLR-IN-NER-003-INST-65,2023-06-21,Meghalaya,Ri-Bhoi,25.76107,91.90462,rockfall,continuous_rain,1,1881.1,40.77,196.8,-0.05472,0.01008,5.68,114.95,303.42,370.62,19.15,0.356,0.302,0.68,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00015,COOLR-IN-NER-015-INST-15,2020-08-15,Sikkim,West Sikkim,27.28766,88.23968,translational_slide,continuous_rain,1,2537.7,34.52,111.6,-0.03502,0.01748,6.21,87.44,213.87,513.65,16.49,0.437,0.391,0.819,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00431,NONE_ABSENCE_CONTROL,2021-04-29,Manipur,Imphal East,24.90732,94.05149,none,none,0,358.0,8.4,274.8,0.01164,0.0143,6.37,0.79,14.85,27.49,0.13,0.059,0.054,0.127,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
